lat,lon,speed,lCurrentCellid,lEnbId,lSectorId,lPhyCellId,lDlModulation,lCqi,lRi,lMcs,lRssi,lRsrp,lRsrq,lSinr,lNrDlModulation,lNrRsrp,lNrRsrq,lNrSinr,lrxpacketspersecond,lrxbitspersecond,ltxpacketspersecond,ltxbitspersecond,5G NSA,5G SA,LTE,phy-cellid,PrimaryBandMhz,primaryBandMapping,caBandMappingSum,ulcaBandMappingSum,date
54.332266,10.153111,4.209596,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,17.0,-37.0,-71.0,-120.0,14.0,0.0,0.0,0.0,0.0,1442,4332960,663,7309872,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:34:55
54.332266,10.153111,4.209596,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,17.0,-37.0,-71.0,-120.0,14.0,0.0,0.0,0.0,0.0,1442,4332960,663,7309872,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:34:55
54.377664,10.176816,10.410092,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,6.0,-42.0,-71.0,-90.0,6.0,8.0,-80.0,-110.0,26.0,18542,219833952,10282,121860928,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:34:55
54.377664,10.176816,10.410092,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,6.0,-42.0,-71.0,-90.0,6.0,8.0,-80.0,-110.0,26.0,18542,219833952,10282,121860928,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:34:55
54.377687,10.176827,9.84338,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,0.0,-44.0,-74.0,-100.0,8.0,6.0,-77.0,-110.0,22.0,20231,239816048,10046,119094880,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:34:56
54.377687,10.176827,9.84338,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,0.0,-44.0,-74.0,-100.0,8.0,6.0,-77.0,-110.0,22.0,20231,239816048,10046,119094880,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:34:56
54.332276,10.153111,3.655848,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,18.0,-34.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1070,3011328,555,6060944,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:34:56
54.332276,10.153111,3.655848,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,18.0,-34.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1070,3011328,555,6060944,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:34:56
54.377711,10.176841,9.984132,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,0.0,-44.0,-74.0,-100.0,8.0,6.0,-77.0,-110.0,22.0,17926,212509408,10184,120719488,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:34:57
54.377711,10.176841,9.984132,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,0.0,-44.0,-74.0,-100.0,8.0,6.0,-77.0,-110.0,22.0,17926,212509408,10184,120719488,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:34:57
54.332286,10.15311,3.92624,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,18.0,-34.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1312,3940224,616,6676288,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:34:57
54.332286,10.15311,3.92624,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,18.0,-34.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1312,3940224,616,6676288,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:34:57
54.377734,10.176859,10.117476,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,0.0,-44.0,-74.0,-100.0,8.0,6.0,-77.0,-110.0,22.0,18139,215045232,10496,124440576,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:34:58
54.377734,10.176859,10.117476,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,0.0,-44.0,-74.0,-100.0,8.0,6.0,-77.0,-110.0,22.0,18139,215045232,10496,124440576,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:34:58
54.332296,10.153111,3.816972,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,18.0,-34.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,2117,6156432,874,9544416,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:34:58
54.332296,10.153111,3.816972,6180115.0,24141.0,19.0,22.0,6.0,7.0,2.0,18.0,-34.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,2117,6156432,874,9544416,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:34:58
54.377757,10.176879,10.073028,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,4.0,-43.0,-76.0,-110.0,4.0,6.0,-74.0,-110.0,24.0,17799,211003768,10652,126274456,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:34:59
54.377757,10.176879,10.073028,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,4.0,-43.0,-76.0,-110.0,4.0,6.0,-74.0,-110.0,24.0,17799,211003768,10652,126274456,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:34:59
54.332306,10.153111,3.892904,6180115.0,24141.0,19.0,22.0,6.0,9.0,2.0,17.0,-39.0,-70.0,-110.0,12.0,0.0,0.0,0.0,0.0,1619,4226512,629,6764304,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:34:59
54.332306,10.153111,3.892904,6180115.0,24141.0,19.0,22.0,6.0,9.0,2.0,17.0,-39.0,-70.0,-110.0,12.0,0.0,0.0,0.0,0.0,1619,4226512,629,6764304,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:34:59
54.332316,10.153111,3.904016,6180115.0,24141.0,19.0,22.0,6.0,9.0,2.0,17.0,-39.0,-70.0,-110.0,12.0,0.0,0.0,0.0,0.0,1810,4676288,735,7970096,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:00
54.332316,10.153111,3.904016,6180115.0,24141.0,19.0,22.0,6.0,9.0,2.0,17.0,-39.0,-70.0,-110.0,12.0,0.0,0.0,0.0,0.0,1810,4676288,735,7970096,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:00
54.377776,10.176901,9.030352,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,4.0,-43.0,-76.0,-110.0,4.0,6.0,-74.0,-110.0,24.0,18689,221564608,10739,127326256,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:00
54.377776,10.176901,9.030352,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,4.0,-43.0,-76.0,-110.0,4.0,6.0,-74.0,-110.0,24.0,18689,221564608,10739,127326256,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:00
54.377796,10.176926,9.395196,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,4.0,-43.0,-76.0,-110.0,4.0,6.0,-74.0,-110.0,24.0,18743,222173744,9800,116166960,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:01
54.377796,10.176926,9.395196,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,4.0,-43.0,-76.0,-110.0,4.0,6.0,-74.0,-110.0,24.0,18743,222173744,9800,116166960,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:01
54.332326,10.153111,3.865124,6180115.0,24141.0,19.0,22.0,6.0,9.0,2.0,17.0,-39.0,-70.0,-110.0,12.0,0.0,0.0,0.0,0.0,1736,4513664,652,7079872,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:01
54.332326,10.153111,3.865124,6180115.0,24141.0,19.0,22.0,6.0,9.0,2.0,17.0,-39.0,-70.0,-110.0,12.0,0.0,0.0,0.0,0.0,1736,4513664,652,7079872,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:01
54.332336,10.153111,3.709556,6180115.0,24141.0,19.0,22.0,2.0,6.0,2.0,7.0,-36.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1683,4234864,590,6458080,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:02
54.332336,10.153111,3.709556,6180115.0,24141.0,19.0,22.0,2.0,6.0,2.0,7.0,-36.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1683,4234864,590,6458080,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:02
54.377816,10.176951,9.332228,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,5.0,-43.0,-73.0,-90.0,6.0,6.0,-77.0,-110.0,22.0,19281,228524560,10361,122820672,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:02
54.377816,10.176951,9.332228,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,5.0,-43.0,-73.0,-90.0,6.0,6.0,-77.0,-110.0,22.0,19281,228524560,10361,122820672,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:02
54.377836,10.176982,9.332228,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,5.0,-43.0,-73.0,-90.0,6.0,6.0,-77.0,-110.0,22.0,17971,213042256,9864,116927256,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:03
54.377836,10.176982,9.332228,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,5.0,-43.0,-73.0,-90.0,6.0,6.0,-77.0,-110.0,22.0,17971,213042256,9864,116927256,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:03
54.332347,10.153113,3.844752,6180115.0,24141.0,19.0,22.0,2.0,6.0,2.0,7.0,-36.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1644,4401472,576,6276896,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:03
54.332347,10.153113,3.844752,6180115.0,24141.0,19.0,22.0,2.0,6.0,2.0,7.0,-36.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1644,4401472,576,6276896,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:03
54.377852,10.177012,9.430384,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,5.0,-43.0,-73.0,-90.0,6.0,6.0,-77.0,-110.0,22.0,18540,219793600,9130,108245280,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:04
54.377852,10.177012,9.430384,52091413.0,203482.0,21.0,65.0,2.0,10.0,2.0,5.0,-43.0,-73.0,-90.0,6.0,6.0,-77.0,-110.0,22.0,18540,219793600,9130,108245280,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:04
54.332357,10.153113,3.896608,6180115.0,24141.0,19.0,22.0,2.0,6.0,2.0,7.0,-36.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1348,4521696,712,7492256,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:04
54.332357,10.153113,3.896608,6180115.0,24141.0,19.0,22.0,2.0,6.0,2.0,7.0,-36.0,-67.0,-110.0,13.0,0.0,0.0,0.0,0.0,1348,4521696,712,7492256,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:04
54.377867,10.177046,9.645216,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-42.0,-73.0,-100.0,6.0,8.0,-78.0,-110.0,12.0,19723,233814384,8910,105636960,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:05
54.377867,10.177046,9.645216,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-42.0,-73.0,-100.0,6.0,8.0,-78.0,-110.0,12.0,19723,233814384,8910,105636960,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:05
54.332367,10.153113,3.94476,6180115.0,24141.0,19.0,22.0,6.0,5.0,2.0,22.0,-34.0,-68.0,-100.0,16.0,0.0,0.0,0.0,0.0,1817,5378664,872,9108816,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:05
54.332367,10.153113,3.94476,6180115.0,24141.0,19.0,22.0,6.0,5.0,2.0,22.0,-34.0,-68.0,-100.0,16.0,0.0,0.0,0.0,0.0,1817,5378664,872,9108816,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:05
54.377881,10.177077,9.46372,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-42.0,-73.0,-100.0,6.0,8.0,-78.0,-110.0,12.0,18841,223357648,9959,118073904,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:06
54.377881,10.177077,9.46372,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-42.0,-73.0,-100.0,6.0,8.0,-78.0,-110.0,12.0,18841,223357648,9959,118073904,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:06
54.332379,10.153113,3.891052,6180115.0,24141.0,19.0,22.0,6.0,5.0,2.0,22.0,-34.0,-68.0,-100.0,16.0,0.0,0.0,0.0,0.0,1733,4467792,829,8731656,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:06
54.332379,10.153113,3.891052,6180115.0,24141.0,19.0,22.0,6.0,5.0,2.0,22.0,-34.0,-68.0,-100.0,16.0,0.0,0.0,0.0,0.0,1733,4467792,829,8731656,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:06
54.332389,10.153115,3.739188,6180115.0,24141.0,19.0,22.0,6.0,5.0,2.0,22.0,-34.0,-68.0,-100.0,16.0,0.0,0.0,0.0,0.0,1710,4451192,651,6895880,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:07
54.332389,10.153115,3.739188,6180115.0,24141.0,19.0,22.0,6.0,5.0,2.0,22.0,-34.0,-68.0,-100.0,16.0,0.0,0.0,0.0,0.0,1710,4451192,651,6895880,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:07
54.377892,10.177112,9.569284,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-42.0,-73.0,-100.0,6.0,8.0,-78.0,-110.0,12.0,12114,143570136,10175,120615544,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:07
54.377892,10.177112,9.569284,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-42.0,-73.0,-100.0,6.0,8.0,-78.0,-110.0,12.0,12114,143570136,10175,120615544,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:07
54.377904,10.177147,9.097024,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-43.0,-74.0,-100.0,6.0,8.0,-78.0,-110.0,17.0,12245,145160384,10022,118812608,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:08
54.377904,10.177147,9.097024,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-43.0,-74.0,-100.0,6.0,8.0,-78.0,-110.0,17.0,12245,145160384,10022,118812608,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:08
54.332397,10.153115,3.542876,6180115.0,24141.0,19.0,22.0,6.0,6.0,2.0,21.0,-34.0,-66.0,-110.0,17.0,0.0,0.0,0.0,0.0,1730,4624264,680,7225456,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:08
54.332397,10.153115,3.542876,6180115.0,24141.0,19.0,22.0,6.0,6.0,2.0,21.0,-34.0,-66.0,-110.0,17.0,0.0,0.0,0.0,0.0,1730,4624264,680,7225456,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:08
54.377914,10.177181,9.404456,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-43.0,-74.0,-100.0,6.0,8.0,-78.0,-110.0,17.0,14878,176393568,9424,111720832,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:09
54.377914,10.177181,9.404456,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-43.0,-74.0,-100.0,6.0,8.0,-78.0,-110.0,17.0,14878,176393568,9424,111720832,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:09
54.332406,10.153115,3.822528,6180115.0,24141.0,19.0,22.0,6.0,6.0,2.0,21.0,-34.0,-66.0,-110.0,17.0,0.0,0.0,0.0,0.0,1519,3957952,589,6285096,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:09
54.332406,10.153115,3.822528,6180115.0,24141.0,19.0,22.0,6.0,6.0,2.0,21.0,-34.0,-66.0,-110.0,17.0,0.0,0.0,0.0,0.0,1519,3957952,589,6285096,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:09
54.332416,10.153115,3.587324,6180115.0,24141.0,19.0,22.0,6.0,6.0,2.0,21.0,-34.0,-66.0,-110.0,17.0,0.0,0.0,0.0,0.0,1709,4509744,652,7104504,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:10
54.332416,10.153115,3.587324,6180115.0,24141.0,19.0,22.0,6.0,6.0,2.0,21.0,-34.0,-66.0,-110.0,17.0,0.0,0.0,0.0,0.0,1709,4509744,652,7104504,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:10
54.377926,10.177216,9.330376,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-43.0,-74.0,-100.0,6.0,8.0,-78.0,-110.0,17.0,18730,222056480,10034,118963104,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:10
54.377926,10.177216,9.330376,52091413.0,203482.0,21.0,65.0,2.0,8.0,2.0,4.0,-43.0,-74.0,-100.0,6.0,8.0,-78.0,-110.0,17.0,18730,222056480,10034,118963104,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:10
54.332424,10.153115,3.49102,6180115.0,24141.0,19.0,22.0,4.0,8.0,2.0,15.0,-38.0,-69.0,-100.0,16.0,0.0,0.0,0.0,0.0,1577,4322128,690,7617952,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:11
54.332424,10.153115,3.49102,6180115.0,24141.0,19.0,22.0,4.0,8.0,2.0,15.0,-38.0,-69.0,-100.0,16.0,0.0,0.0,0.0,0.0,1577,4322128,690,7617952,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:11
54.377936,10.177252,9.469276,52091413.0,203482.0,21.0,65.0,2.0,4.0,2.0,2.0,-41.0,-73.0,-100.0,4.0,8.0,-79.0,-110.0,15.0,15165,179753744,9321,110476928,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:11
54.377936,10.177252,9.469276,52091413.0,203482.0,21.0,65.0,2.0,4.0,2.0,2.0,-41.0,-73.0,-100.0,4.0,8.0,-79.0,-110.0,15.0,15165,179753744,9321,110476928,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:11
54.377947,10.177289,9.702628,52091413.0,203482.0,21.0,65.0,2.0,4.0,2.0,2.0,-41.0,-73.0,-100.0,4.0,8.0,-79.0,-110.0,15.0,23121,274025264,9669,114603632,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:12
54.377947,10.177289,9.702628,52091413.0,203482.0,21.0,65.0,2.0,4.0,2.0,2.0,-41.0,-73.0,-100.0,4.0,8.0,-79.0,-110.0,15.0,23121,274025264,9669,114603632,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:12
54.332432,10.153115,3.507688,6180115.0,24141.0,19.0,22.0,4.0,8.0,2.0,15.0,-38.0,-69.0,-100.0,16.0,0.0,0.0,0.0,0.0,1964,5047232,752,8237760,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:12
54.332432,10.153115,3.507688,6180115.0,24141.0,19.0,22.0,4.0,8.0,2.0,15.0,-38.0,-69.0,-100.0,16.0,0.0,0.0,0.0,0.0,1964,5047232,752,8237760,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:12
54.377957,10.177327,9.702628,52091413.0,203482.0,21.0,65.0,2.0,4.0,2.0,2.0,-41.0,-73.0,-100.0,4.0,8.0,-79.0,-110.0,15.0,18951,224683056,9648,114386688,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:13
54.377957,10.177327,9.702628,52091413.0,203482.0,21.0,65.0,2.0,4.0,2.0,2.0,-41.0,-73.0,-100.0,4.0,8.0,-79.0,-110.0,15.0,18951,224683056,9648,114386688,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:13
54.332441,10.153115,3.507688,6180115.0,24141.0,19.0,22.0,4.0,8.0,2.0,15.0,-38.0,-69.0,-100.0,16.0,0.0,0.0,0.0,0.0,1620,4333120,620,6806592,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:13
54.332441,10.153115,3.507688,6180115.0,24141.0,19.0,22.0,4.0,8.0,2.0,15.0,-38.0,-69.0,-100.0,16.0,0.0,0.0,0.0,0.0,1620,4333120,620,6806592,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:13
54.332449,10.153116,3.507688,6180115.0,24141.0,19.0,22.0,2.0,7.0,2.0,9.0,-36.0,-69.0,-100.0,17.0,0.0,0.0,0.0,0.0,2023,5341040,719,7900208,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:14
54.332449,10.153116,3.507688,6180115.0,24141.0,19.0,22.0,2.0,7.0,2.0,9.0,-36.0,-69.0,-100.0,17.0,0.0,0.0,0.0,0.0,2023,5341040,719,7900208,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:14
54.377969,10.177366,9.776708,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,6.0,-43.0,-74.0,-100.0,4.0,6.0,-76.0,-110.0,12.0,20125,238591248,9921,117612624,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:14
54.377969,10.177366,9.776708,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,6.0,-43.0,-74.0,-100.0,4.0,6.0,-76.0,-110.0,12.0,20125,238591248,9921,117612624,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:14
54.377981,10.177402,9.961908,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,6.0,-43.0,-74.0,-100.0,4.0,6.0,-76.0,-110.0,12.0,15364,182155584,9984,118370304,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:15
54.377981,10.177402,9.961908,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,6.0,-43.0,-74.0,-100.0,4.0,6.0,-76.0,-110.0,12.0,15364,182155584,9984,118370304,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:15
54.332457,10.153118,3.62992,6180115.0,24141.0,19.0,22.0,2.0,7.0,2.0,9.0,-36.0,-69.0,-100.0,17.0,0.0,0.0,0.0,0.0,1633,4402656,649,7086176,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:15
54.332457,10.153118,3.62992,6180115.0,24141.0,19.0,22.0,2.0,7.0,2.0,9.0,-36.0,-69.0,-100.0,17.0,0.0,0.0,0.0,0.0,1633,4402656,649,7086176,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:15
54.332466,10.153118,3.348416,6180115.0,24141.0,19.0,22.0,2.0,7.0,2.0,9.0,-36.0,-69.0,-100.0,17.0,0.0,0.0,0.0,0.0,1772,4678272,729,8000720,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:16
54.332466,10.153118,3.348416,6180115.0,24141.0,19.0,22.0,2.0,7.0,2.0,9.0,-36.0,-69.0,-100.0,17.0,0.0,0.0,0.0,0.0,1772,4678272,729,8000720,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:16
54.377992,10.177439,9.971168,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,6.0,-43.0,-74.0,-100.0,4.0,6.0,-76.0,-110.0,12.0,17734,210233056,9381,111221136,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:16
54.377992,10.177439,9.971168,52091413.0,203482.0,21.0,65.0,2.0,9.0,2.0,6.0,-43.0,-74.0,-100.0,4.0,6.0,-76.0,-110.0,12.0,17734,210233056,9381,111221136,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:16
54.332474,10.15312,3.265076,6180115.0,24141.0,19.0,22.0,4.0,6.0,2.0,13.0,-34.0,-67.0,-120.0,15.0,0.0,0.0,0.0,0.0,2031,5216304,771,8450544,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:17
54.332474,10.15312,3.265076,6180115.0,24141.0,19.0,22.0,4.0,6.0,2.0,13.0,-34.0,-67.0,-120.0,15.0,0.0,0.0,0.0,0.0,2031,5216304,771,8450544,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:17
54.378006,10.177476,9.939684,52091413.0,203482.0,21.0,65.0,2.0,8.0,1.0,2.0,-43.0,-73.0,-100.0,8.0,8.0,-78.0,-110.0,14.0,17445,206796176,9630,114162784,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:17
54.378006,10.177476,9.939684,52091413.0,203482.0,21.0,65.0,2.0,8.0,1.0,2.0,-43.0,-73.0,-100.0,8.0,8.0,-78.0,-110.0,14.0,17445,206796176,9630,114162784,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:17
54.332482,10.15312,3.053948,6180115.0,24141.0,19.0,22.0,4.0,6.0,2.0,13.0,-34.0,-67.0,-120.0,15.0,0.0,0.0,0.0,0.0,1897,4843296,695,7649280,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:18
54.332482,10.15312,3.053948,6180115.0,24141.0,19.0,22.0,4.0,6.0,2.0,13.0,-34.0,-67.0,-120.0,15.0,0.0,0.0,0.0,0.0,1897,4843296,695,7649280,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:18
54.378019,10.177512,10.011912,52091413.0,203482.0,21.0,65.0,2.0,8.0,1.0,2.0,-43.0,-73.0,-100.0,8.0,8.0,-78.0,-110.0,14.0,17704,209855264,10013,118714128,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:18
54.378019,10.177512,10.011912,52091413.0,203482.0,21.0,65.0,2.0,8.0,1.0,2.0,-43.0,-73.0,-100.0,8.0,8.0,-78.0,-110.0,14.0,17704,209855264,10013,118714128,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:18
54.378034,10.177549,10.356384,52091413.0,203482.0,21.0,65.0,2.0,8.0,1.0,2.0,-43.0,-73.0,-100.0,8.0,8.0,-78.0,-110.0,14.0,14609,173204304,9202,109098912,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 14:35:19
54.378034,10.177549,10.356384,52091413.0,203482.0,21.0,65.0,2.0,8.0,1.0,2.0,-43.0,-73.0,-100.0,8.0,8.0,-78.0,-110.0,14.0,14609,173204304,9202,109098912,0.0,0.0,1.0,65,20,20.0,126,0,2024-02-15 14:35:19
54.332491,10.153121,3.337304,6180115.0,24141.0,19.0,22.0,4.0,6.0,2.0,13.0,-34.0,-67.0,-120.0,15.0,0.0,0.0,0.0,0.0,1749,4502416,627,6837232,1.0,0.0,0.0,22,20,20.0,10,10,2024-02-15 14:35:19
54.332491,10.153121,3.337304,6180115.0,24141.0,19.0,22.0,4.0,6.0,2.0,13.0,-34.0,-67.0,-120.0,15.0,0.0,0.0,0.0,0.0,1749,4502416,627,6837232,0.0,0.0,1.0,22,20,20.0,10,10,2024-02-15 14:35:19
