gps.lat,gps.lon,lte.lCqi,lte.lSinr,lte.lRssi,lte.lRsrp,lte.lRsrq,lte.lNrSinr,lte.lNrRsrp,lte.lNrRsrq,date
54.332311,10.167337,10,10,-45,-75,-90,26,-80,-110,2022-08-23T12:30:39.993741+02:00
54.332317,10.167276,10,10,-45,-75,-90,26,-80,-110,2022-08-23T12:30:40.981247+02:00
54.332324,10.167211,10,10,-45,-75,-90,26,-80,-110,2022-08-23T12:30:41.996119+02:00
54.332331,10.167149,11,10,-49,-76,-90,26,-79,-110,2022-08-23T12:30:42.971694+02:00
54.332337,10.167086,11,10,-49,-76,-90,26,-79,-110,2022-08-23T12:30:43.959127+02:00
54.332344,10.167022,11,10,-49,-76,-90,26,-79,-110,2022-08-23T12:30:44.948637+02:00
54.332349,10.166959,10,10,-45,-76,-100,30,-78,-110,2022-08-23T12:30:45.989107+02:00
54.332356,10.166896,10,10,-45,-76,-100,30,-78,-110,2022-08-23T12:30:46.977143+02:00
54.332362,10.166832,10,10,-45,-76,-100,30,-78,-110,2022-08-23T12:30:47.979375+02:00
54.332367,10.166769,10,10,-45,-75,-100,24,-80,-110,2022-08-23T12:30:48.995084+02:00
54.332372,10.166706,10,10,-45,-75,-100,24,-80,-110,2022-08-23T12:30:49.995180+02:00
54.332379,10.166643,10,10,-45,-75,-100,24,-80,-110,2022-08-23T12:30:51.007173+02:00
54.332384,10.166578,10,10,-47,-75,-90,26,-80,-110,2022-08-23T12:30:51.979932+02:00
54.332389,10.166515,10,10,-47,-75,-90,26,-80,-110,2022-08-23T12:30:52.977202+02:00
54.332396,10.16645,10,10,-47,-75,-90,26,-80,-110,2022-08-23T12:30:54.000983+02:00
54.332401,10.166386,10,10,-47,-75,-90,26,-80,-110,2022-08-23T12:30:55.010442+02:00
54.332406,10.166323,11,12,-46,-74,-80,30,-77,-110,2022-08-23T12:30:55.999512+02:00
54.332412,10.166258,11,12,-46,-74,-80,30,-77,-110,2022-08-23T12:30:56.988888+02:00
54.332417,10.166193,11,12,-46,-74,-80,30,-77,-110,2022-08-23T12:30:57.999444+02:00
54.332422,10.16613,12,14,-44,-74,-90,28,-78,-110,2022-08-23T12:30:58.985384+02:00
54.332427,10.166065,12,14,-44,-74,-90,28,-78,-110,2022-08-23T12:30:59.996783+02:00
54.332434,10.166001,12,14,-44,-74,-90,28,-78,-110,2022-08-23T12:31:00.986834+02:00
54.332439,10.165936,10,12,-44,-74,-90,24,-83,-110,2022-08-23T12:31:01.997747+02:00
54.332446,10.165873,10,12,-44,-74,-90,24,-83,-110,2022-08-23T12:31:03.012389+02:00
54.332451,10.165808,10,12,-44,-74,-90,24,-83,-110,2022-08-23T12:31:03.953556+02:00
54.332457,10.165745,11,12,-43,-73,-100,28,-80,-110,2022-08-23T12:31:04.989166+02:00
54.332464,10.16568,11,12,-43,-73,-100,28,-80,-110,2022-08-23T12:31:05.979776+02:00
54.332471,10.165615,11,12,-43,-73,-100,28,-80,-110,2022-08-23T12:31:06.994048+02:00
54.332477,10.165551,11,12,-44,-72,-90,28,-81,-110,2022-08-23T12:31:07.988042+02:00
54.332484,10.165486,11,12,-44,-72,-90,28,-81,-110,2022-08-23T12:31:08.970046+02:00
54.332491,10.165423,11,12,-44,-72,-90,28,-81,-110,2022-08-23T12:31:09.996834+02:00
54.332497,10.16536,11,12,-43,-71,-90,30,-81,-110,2022-08-23T12:31:10.992799+02:00
54.332504,10.165296,11,12,-43,-71,-90,30,-81,-110,2022-08-23T12:31:11.995417+02:00
54.332511,10.165233,11,12,-43,-71,-90,30,-81,-110,2022-08-23T12:31:13.034893+02:00
54.332519,10.16517,11,12,-42,-70,-90,26,-82,-110,2022-08-23T12:31:13.995049+02:00
54.332526,10.165106,11,12,-42,-70,-90,26,-82,-110,2022-08-23T12:31:15.029297+02:00
54.332534,10.165043,11,12,-42,-70,-90,26,-82,-110,2022-08-23T12:31:16.019461+02:00
54.332542,10.16498,9,14,-43,-70,-80,22,-82,-110,2022-08-23T12:31:17.025915+02:00
54.332551,10.164916,9,14,-43,-70,-80,22,-82,-110,2022-08-23T12:31:18.028464+02:00
54.332561,10.164855,9,14,-43,-70,-80,22,-82,-110,2022-08-23T12:31:19.004743+02:00
54.332569,10.164791,12,14,-42,-70,-90,20,-80,-110,2022-08-23T12:31:19.997810+02:00
54.332579,10.164728,12,14,-42,-70,-90,20,-80,-110,2022-08-23T12:31:21.011820+02:00
54.332587,10.164665,12,14,-42,-70,-90,20,-80,-110,2022-08-23T12:31:21.995359+02:00
54.332597,10.164601,12,14,-43,-71,-90,14,-79,-110,2022-08-23T12:31:23.019779+02:00
54.332607,10.16454,12,14,-43,-71,-90,14,-79,-110,2022-08-23T12:31:24.035919+02:00
54.332616,10.164476,12,14,-43,-71,-90,14,-79,-110,2022-08-23T12:31:24.983508+02:00
54.332626,10.164415,12,14,-43,-70,-80,16,-83,-110,2022-08-23T12:31:25.987683+02:00
54.332637,10.164351,12,14,-43,-70,-80,16,-83,-110,2022-08-23T12:31:27.000164+02:00
54.332647,10.16429,12,14,-43,-70,-80,16,-83,-110,2022-08-23T12:31:27.996067+02:00
54.332657,10.164228,12,14,-41,-70,-90,18,-88,-120,2022-08-23T12:31:29.009928+02:00
54.332669,10.164165,12,14,-41,-70,-90,18,-88,-120,2022-08-23T12:31:30.002394+02:00
54.332679,10.164103,12,14,-41,-70,-90,18,-88,-120,2022-08-23T12:31:31.000784+02:00
54.332691,10.164041,11,12,-42,-70,-90,18,-83,-110,2022-08-23T12:31:32.055864+02:00
54.332701,10.16398,11,12,-42,-70,-90,18,-83,-110,2022-08-23T12:31:33.025136+02:00
54.332712,10.163916,11,12,-42,-70,-90,18,-83,-110,2022-08-23T12:31:33.978093+02:00
54.332724,10.163855,11,14,-41,-70,-90,26,-80,-110,2022-08-23T12:31:35.046569+02:00
54.332736,10.163791,11,14,-41,-70,-90,26,-80,-110,2022-08-23T12:31:36.015817+02:00
54.332747,10.16373,11,14,-41,-70,-90,26,-80,-110,2022-08-23T12:31:37.001720+02:00
54.332757,10.163668,10,12,-44,-70,-90,26,-77,-110,2022-08-23T12:31:38.019761+02:00
54.332769,10.163605,10,12,-44,-70,-90,26,-77,-110,2022-08-23T12:31:38.981471+02:00
54.332781,10.163543,10,12,-44,-70,-90,26,-77,-110,2022-08-23T12:31:40.001409+02:00
54.332792,10.16348,11,12,-42,-71,-90,28,-74,-110,2022-08-23T12:31:41.074973+02:00
54.332806,10.163418,11,12,-42,-71,-90,28,-74,-110,2022-08-23T12:31:42.016170+02:00
54.332817,10.163355,11,12,-42,-71,-90,28,-74,-110,2022-08-23T12:31:43.016712+02:00
54.332829,10.163291,11,14,-42,-70,-90,28,-75,-110,2022-08-23T12:31:44.031988+02:00
54.332841,10.16323,11,14,-42,-70,-90,28,-75,-110,2022-08-23T12:31:45.012322+02:00
54.332851,10.163168,11,14,-42,-70,-90,28,-75,-110,2022-08-23T12:31:46.015453+02:00
54.332862,10.163105,12,14,-40,-70,-90,28,-76,-110,2022-08-23T12:31:47.041044+02:00
54.332872,10.163043,12,14,-40,-70,-90,28,-76,-110,2022-08-23T12:31:48.015940+02:00
54.332884,10.162981,12,14,-40,-70,-90,28,-76,-110,2022-08-23T12:31:49.031613+02:00
54.332896,10.162918,10,16,-39,-70,-90,24,-75,-110,2022-08-23T12:31:50.025314+02:00
54.332907,10.162855,10,16,-39,-70,-90,24,-75,-110,2022-08-23T12:31:51.039523+02:00
54.332919,10.162793,10,16,-39,-70,-90,24,-75,-110,2022-08-23T12:31:52.037840+02:00
54.332929,10.16273,11,14,-40,-70,-90,20,-76,-110,2022-08-23T12:31:53.011923+02:00
54.332941,10.162666,11,14,-40,-70,-90,20,-76,-110,2022-08-23T12:31:54.059775+02:00
54.332951,10.162605,11,14,-40,-70,-90,20,-76,-110,2022-08-23T12:31:55.053102+02:00
54.332962,10.162541,12,14,-42,-70,-90,26,-75,-110,2022-08-23T12:31:56.052783+02:00
54.332972,10.16248,12,14,-42,-70,-90,26,-75,-110,2022-08-23T12:31:57.041079+02:00
54.332982,10.162416,12,14,-42,-70,-90,26,-75,-110,2022-08-23T12:31:58.062434+02:00
54.332994,10.162353,11,14,-41,-71,-90,24,-74,-110,2022-08-23T12:31:59.051566+02:00
54.333004,10.162291,11,14,-41,-71,-90,24,-74,-110,2022-08-23T12:32:00.068461+02:00
54.333014,10.162228,11,14,-41,-71,-90,24,-74,-110,2022-08-23T12:32:01.027307+02:00
54.333026,10.162166,12,14,-42,-71,-90,26,-74,-110,2022-08-23T12:32:02.046449+02:00
54.333036,10.162103,12,14,-42,-71,-90,26,-74,-110,2022-08-23T12:32:03.028528+02:00
54.333046,10.16204,12,14,-42,-71,-90,26,-74,-110,2022-08-23T12:32:03.995317+02:00
54.333056,10.161978,8,14,-42,-71,-90,26,-72,-110,2022-08-23T12:32:05.041019+02:00
54.333067,10.161916,8,14,-42,-71,-90,26,-72,-110,2022-08-23T12:32:06.041720+02:00
54.333077,10.161855,8,14,-42,-71,-90,26,-72,-110,2022-08-23T12:32:07.054050+02:00
54.333091,10.161793,9,12,-46,-72,-90,26,-71,-110,2022-08-23T12:32:08.073213+02:00
54.333102,10.16173,9,12,-46,-72,-90,26,-71,-110,2022-08-23T12:32:09.052193+02:00
54.333114,10.161668,9,12,-46,-72,-90,26,-71,-110,2022-08-23T12:32:10.029588+02:00
54.333126,10.161606,8,10,-51,-76,-90,20,-69,-110,2022-08-23T12:32:11.005418+02:00
54.333137,10.161545,8,10,-51,-76,-90,20,-69,-110,2022-08-23T12:32:12.041981+02:00
54.333151,10.161483,8,10,-51,-76,-90,20,-69,-110,2022-08-23T12:32:13.015067+02:00
54.333162,10.161421,8,8,-49,-78,-90,18,-69,-110,2022-08-23T12:32:14.022015+02:00
54.333176,10.16136,8,8,-49,-78,-90,18,-69,-110,2022-08-23T12:32:15.046977+02:00
54.333189,10.1613,8,8,-49,-78,-90,18,-69,-110,2022-08-23T12:32:16.030351+02:00
54.333202,10.16124,12,6,-50,-78,-100,20,-72,-110,2022-08-23T12:32:17.035609+02:00
54.333216,10.161178,12,6,-50,-78,-100,20,-72,-110,2022-08-23T12:32:18.048046+02:00
54.333229,10.161116,12,6,-50,-78,-100,20,-72,-110,2022-08-23T12:32:19.036681+02:00
54.333242,10.161055,6,4,-48,-78,-100,20,-74,-110,2022-08-23T12:32:20.034604+02:00
54.333256,10.160995,6,4,-48,-78,-100,20,-74,-110,2022-08-23T12:32:21.050684+02:00
54.333269,10.160933,6,4,-48,-78,-100,20,-74,-110,2022-08-23T12:32:22.063252+02:00
54.333284,10.160873,6,6,-50,-79,-90,18,-74,-110,2022-08-23T12:32:23.025917+02:00
54.333297,10.160811,6,6,-50,-79,-90,18,-74,-110,2022-08-23T12:32:24.042214+02:00
54.333309,10.16075,6,6,-50,-79,-90,18,-74,-110,2022-08-23T12:32:25.029978+02:00
54.333322,10.160688,6,6,-50,-79,-90,18,-74,-110,2022-08-23T12:32:26.027326+02:00
54.333336,10.160626,10,4,-50,-79,-100,18,-73,-110,2022-08-23T12:32:27.033661+02:00
54.333349,10.160565,10,4,-50,-79,-100,18,-73,-110,2022-08-23T12:32:28.009986+02:00
54.333361,10.160501,10,4,-50,-79,-100,18,-73,-110,2022-08-23T12:32:29.021038+02:00
54.333373,10.16044,7,6,-48,-78,-90,30,-72,-110,2022-08-23T12:32:30.052488+02:00
54.333384,10.160376,7,6,-48,-78,-90,30,-72,-110,2022-08-23T12:32:31.059188+02:00
54.333396,10.160315,7,6,-48,-78,-90,30,-72,-110,2022-08-23T12:32:32.042887+02:00
54.333406,10.160253,12,10,-44,-75,-90,30,-76,-110,2022-08-23T12:32:33.040537+02:00
54.333416,10.16019,12,10,-44,-75,-90,30,-76,-110,2022-08-23T12:32:34.002064+02:00
54.333426,10.160126,12,10,-44,-75,-90,30,-76,-110,2022-08-23T12:32:35.047749+02:00
54.333436,10.160065,12,14,-44,-72,-90,30,-74,-110,2022-08-23T12:32:35.998747+02:00
54.333446,10.160001,12,14,-44,-72,-90,30,-74,-110,2022-08-23T12:32:37.050396+02:00
54.333453,10.159938,12,14,-44,-72,-90,30,-74,-110,2022-08-23T12:32:38.066809+02:00
54.333461,10.159875,12,14,-44,-72,-90,30,-69,-110,2022-08-23T12:32:39.017718+02:00
54.333469,10.159811,12,14,-44,-72,-90,30,-69,-110,2022-08-23T12:32:40.028124+02:00
54.333476,10.159748,12,14,-44,-72,-90,30,-69,-110,2022-08-23T12:32:41.015411+02:00
54.333483,10.159685,13,14,-43,-71,-90,26,-75,-110,2022-08-23T12:32:42.045661+02:00
54.333488,10.159621,13,14,-43,-71,-90,26,-75,-110,2022-08-23T12:32:43.060274+02:00
54.333493,10.159558,13,14,-43,-71,-90,26,-75,-110,2022-08-23T12:32:44.024079+02:00
54.333498,10.159493,12,16,-39,-69,-90,28,-69,-110,2022-08-23T12:32:45.015189+02:00
54.333503,10.15943,12,16,-39,-69,-90,28,-69,-110,2022-08-23T12:32:46.040058+02:00
54.333506,10.159366,12,16,-39,-69,-90,28,-69,-110,2022-08-23T12:32:47.023009+02:00
54.333508,10.159301,15,18,-40,-68,-80,27,-67,-110,2022-08-23T12:32:48.014024+02:00
54.333511,10.159236,15,18,-40,-68,-80,27,-67,-110,2022-08-23T12:32:49.024986+02:00
54.333513,10.159173,15,18,-40,-68,-80,27,-67,-110,2022-08-23T12:32:50.066076+02:00
54.333513,10.15911,13,18,-40,-67,-80,28,-65,-110,2022-08-23T12:32:51.027813+02:00
54.333513,10.159045,13,18,-40,-67,-80,28,-65,-110,2022-08-23T12:32:52.040085+02:00
54.333513,10.158981,13,18,-40,-67,-80,28,-65,-110,2022-08-23T12:32:53.037454+02:00
54.333511,10.158918,15,18,-37,-66,-90,28,-62,-110,2022-08-23T12:32:54.036989+02:00
54.333509,10.158855,15,18,-37,-66,-90,28,-62,-110,2022-08-23T12:32:55.027297+02:00
54.333506,10.158791,15,18,-37,-66,-90,28,-62,-110,2022-08-23T12:32:56.023981+02:00
54.333503,10.158728,13,16,-41,-67,-90,27,-66,-110,2022-08-23T12:32:57.046053+02:00
54.333499,10.158666,13,16,-41,-67,-90,27,-66,-110,2022-08-23T12:32:58.027263+02:00
54.333494,10.158605,13,16,-41,-67,-90,27,-66,-110,2022-08-23T12:32:59.011012+02:00
54.333489,10.158543,13,16,-38,-68,-90,27,-63,-110,2022-08-23T12:33:00.047764+02:00
54.333483,10.158481,13,16,-38,-68,-90,27,-63,-110,2022-08-23T12:33:01.037848+02:00
54.333476,10.158418,13,16,-38,-68,-90,27,-63,-110,2022-08-23T12:33:02.011593+02:00
54.333468,10.158356,11,16,-41,-68,-100,30,-66,-110,2022-08-23T12:33:03.070601+02:00
54.333459,10.158295,11,16,-41,-68,-100,30,-66,-110,2022-08-23T12:33:04.027545+02:00
54.333451,10.158235,11,16,-41,-68,-100,30,-66,-110,2022-08-23T12:33:05.036614+02:00
54.333441,10.158173,13,18,-41,-68,-80,26,-67,-110,2022-08-23T12:33:06.035938+02:00
54.333431,10.158113,13,18,-41,-68,-80,26,-67,-110,2022-08-23T12:33:07.028546+02:00
54.333421,10.158051,13,18,-41,-68,-80,26,-67,-110,2022-08-23T12:33:08.030528+02:00
54.333411,10.157991,13,16,-41,-68,-80,26,-62,-110,2022-08-23T12:33:09.026540+02:00
54.333399,10.157931,13,16,-41,-68,-80,26,-62,-110,2022-08-23T12:33:10.017401+02:00
54.333388,10.157871,13,16,-41,-68,-80,26,-62,-110,2022-08-23T12:33:11.030352+02:00
54.333374,10.157813,12,16,-40,-70,-90,30,-68,-110,2022-08-23T12:33:12.048035+02:00
54.333363,10.157755,12,16,-40,-70,-90,30,-68,-110,2022-08-23T12:33:13.051680+02:00
54.333349,10.157695,12,16,-40,-70,-90,30,-68,-110,2022-08-23T12:33:14.039521+02:00
54.333338,10.157636,12,16,-40,-70,-90,28,-71,-110,2022-08-23T12:33:15.025859+02:00
54.333322,10.157578,12,16,-40,-70,-90,28,-71,-110,2022-08-23T12:33:16.081182+02:00
54.333309,10.157518,12,16,-40,-70,-90,28,-71,-110,2022-08-23T12:33:17.059235+02:00
54.333294,10.157461,12,14,-44,-71,-90,26,-66,-110,2022-08-23T12:33:18.063307+02:00
54.333281,10.157403,12,14,-44,-71,-90,26,-66,-110,2022-08-23T12:33:19.050509+02:00
54.333266,10.157345,12,14,-44,-71,-90,26,-66,-110,2022-08-23T12:33:20.020973+02:00
54.333251,10.157288,12,14,-43,-71,-90,30,-68,-110,2022-08-23T12:33:21.047171+02:00
54.333234,10.15723,12,14,-43,-71,-90,30,-68,-110,2022-08-23T12:33:22.081071+02:00
54.333217,10.157173,12,14,-43,-71,-90,30,-68,-110,2022-08-23T12:33:23.056890+02:00
54.333202,10.157116,12,14,-45,-73,-90,26,-69,-110,2022-08-23T12:33:24.077559+02:00
54.333186,10.15706,12,14,-45,-73,-90,26,-69,-110,2022-08-23T12:33:25.076434+02:00
54.333169,10.157003,12,14,-45,-73,-90,26,-69,-110,2022-08-23T12:33:26.062263+02:00
54.333152,10.156946,9,12,-45,-73,-90,27,-66,-110,2022-08-23T12:33:27.075092+02:00
54.333134,10.15689,9,12,-45,-73,-90,27,-66,-110,2022-08-23T12:33:28.061955+02:00
54.333117,10.156835,9,12,-45,-73,-90,27,-66,-110,2022-08-23T12:33:29.065504+02:00
54.333101,10.156778,8,10,-48,-75,-90,30,-72,-110,2022-08-23T12:33:30.100364+02:00
54.333084,10.156723,8,10,-48,-75,-90,30,-72,-110,2022-08-23T12:33:31.041224+02:00
54.333067,10.156666,8,10,-48,-75,-90,30,-72,-110,2022-08-23T12:33:32.104880+02:00
54.333051,10.15661,8,6,-49,-78,-100,16,-78,-120,2022-08-23T12:33:33.077004+02:00
54.333034,10.156555,8,6,-49,-78,-100,16,-78,-120,2022-08-23T12:33:34.066734+02:00
54.333017,10.1565,8,6,-49,-78,-100,16,-78,-120,2022-08-23T12:33:35.096672+02:00
54.333001,10.156443,6,6,-51,-80,-120,22,-77,-120,2022-08-23T12:33:36.081887+02:00
54.332984,10.156388,6,6,-51,-80,-120,22,-77,-120,2022-08-23T12:33:37.054412+02:00
54.332967,10.156335,6,6,-51,-80,-120,22,-77,-120,2022-08-23T12:33:38.068285+02:00
54.332951,10.156278,8,4,-49,-80,-110,28,-72,-110,2022-08-23T12:33:39.065284+02:00
54.332934,10.156223,8,4,-49,-80,-110,28,-72,-110,2022-08-23T12:33:40.070980+02:00
54.332919,10.156168,8,4,-49,-80,-110,28,-72,-110,2022-08-23T12:33:41.094148+02:00
54.332902,10.156113,10,6,-49,-77,-100,30,-71,-110,2022-08-23T12:33:42.073753+02:00
54.332887,10.15606,10,6,-49,-77,-100,30,-71,-110,2022-08-23T12:33:43.099596+02:00
54.332871,10.156005,10,6,-49,-77,-100,30,-71,-110,2022-08-23T12:33:44.093622+02:00
54.332856,10.15595,9,8,-47,-76,-90,28,-66,-110,2022-08-23T12:33:45.073286+02:00
54.332841,10.155896,9,8,-47,-76,-90,28,-66,-110,2022-08-23T12:33:46.096990+02:00
54.332826,10.155843,9,8,-47,-76,-90,28,-66,-110,2022-08-23T12:33:47.123782+02:00
54.332811,10.155788,10,8,-44,-73,-90,28,-63,-110,2022-08-23T12:33:48.076446+02:00
54.332796,10.155735,10,8,-44,-73,-90,28,-63,-110,2022-08-23T12:33:49.071125+02:00
54.332782,10.155681,10,8,-44,-73,-90,28,-63,-110,2022-08-23T12:33:50.094286+02:00
54.332769,10.155628,10,8,-44,-73,-90,28,-63,-110,2022-08-23T12:33:51.080276+02:00
54.332754,10.155573,12,14,-43,-71,-90,30,-68,-110,2022-08-23T12:33:52.092867+02:00
54.332741,10.15552,12,14,-43,-71,-90,30,-68,-110,2022-08-23T12:33:53.093458+02:00
54.332729,10.155465,12,14,-43,-71,-90,30,-68,-110,2022-08-23T12:33:54.065694+02:00
54.332716,10.155411,13,14,-43,-70,-90,26,-65,-110,2022-08-23T12:33:55.078900+02:00
54.332704,10.155356,13,14,-43,-70,-90,26,-65,-110,2022-08-23T12:33:56.112793+02:00
54.332692,10.155301,13,14,-43,-70,-90,26,-65,-110,2022-08-23T12:33:57.126595+02:00
54.332681,10.155248,11,14,-43,-71,-90,27,-64,-110,2022-08-23T12:33:58.103250+02:00
54.332669,10.155193,11,14,-43,-71,-90,27,-64,-110,2022-08-23T12:33:59.084944+02:00
54.332659,10.155136,11,14,-43,-71,-90,27,-64,-110,2022-08-23T12:34:00.105848+02:00
54.332649,10.155081,10,12,-45,-72,-90,29,-64,-110,2022-08-23T12:34:01.110906+02:00
54.332639,10.155026,10,12,-45,-72,-90,29,-64,-110,2022-08-23T12:34:02.105691+02:00
54.332629,10.15497,10,12,-45,-72,-90,29,-64,-110,2022-08-23T12:34:03.086712+02:00
54.332621,10.154915,10,10,-46,-74,-100,29,-64,-110,2022-08-23T12:34:04.098590+02:00
54.332612,10.154858,10,10,-46,-74,-100,29,-64,-110,2022-08-23T12:34:05.095567+02:00
54.332604,10.154803,10,10,-46,-74,-100,29,-64,-110,2022-08-23T12:34:06.111225+02:00
54.332597,10.154748,10,12,-45,-74,-90,28,-62,-110,2022-08-23T12:34:07.121554+02:00
54.332589,10.154695,10,12,-45,-74,-90,28,-62,-110,2022-08-23T12:34:08.102102+02:00
54.332584,10.15464,10,12,-45,-74,-90,28,-62,-110,2022-08-23T12:34:09.082518+02:00
54.332577,10.154586,10,10,-47,-74,-90,31,-63,-110,2022-08-23T12:34:10.115068+02:00
54.332574,10.154533,10,10,-47,-74,-90,31,-63,-110,2022-08-23T12:34:11.087791+02:00
54.332571,10.154481,10,10,-47,-74,-90,31,-63,-110,2022-08-23T12:34:12.120473+02:00
54.332567,10.154428,7,10,-43,-73,-90,27,-64,-110,2022-08-23T12:34:13.103008+02:00
54.332566,10.154378,7,10,-43,-73,-90,27,-64,-110,2022-08-23T12:34:14.111620+02:00
54.332566,10.154326,7,10,-43,-73,-90,27,-64,-110,2022-08-23T12:34:15.114354+02:00
54.332566,10.154276,10,8,-44,-73,-100,28,-60,-110,2022-08-23T12:34:16.117821+02:00
54.332567,10.154228,10,8,-44,-73,-100,28,-60,-110,2022-08-23T12:34:17.093829+02:00
54.332569,10.15418,10,8,-44,-73,-100,28,-60,-110,2022-08-23T12:34:18.115988+02:00
54.332572,10.154131,12,12,-42,-71,-90,26,-65,-110,2022-08-23T12:34:19.141411+02:00
54.332579,10.154086,12,12,-42,-71,-90,26,-65,-110,2022-08-23T12:34:20.180463+02:00
54.332586,10.15404,12,12,-42,-71,-90,26,-65,-110,2022-08-23T12:34:21.182336+02:00
54.332592,10.153996,12,12,-38,-68,-90,28,-61,-110,2022-08-23T12:34:22.124939+02:00
54.332601,10.153953,12,12,-38,-68,-90,28,-61,-110,2022-08-23T12:34:23.133960+02:00
54.332611,10.153913,12,12,-38,-68,-90,28,-61,-110,2022-08-23T12:34:24.160321+02:00
54.332621,10.153873,14,16,-41,-68,-90,27,-66,-110,2022-08-23T12:34:25.208063+02:00
54.332632,10.153835,14,16,-41,-68,-90,27,-66,-110,2022-08-23T12:34:26.145724+02:00
54.332644,10.153798,14,16,-41,-68,-90,27,-66,-110,2022-08-23T12:34:27.139970+02:00
54.332656,10.153761,12,16,-42,-68,-90,29,-61,-110,2022-08-23T12:34:28.140929+02:00
54.332669,10.15373,12,16,-42,-68,-90,29,-61,-110,2022-08-23T12:34:29.217329+02:00
54.332682,10.153698,12,16,-42,-68,-90,29,-61,-110,2022-08-23T12:34:30.185182+02:00
54.332697,10.15367,15,16,-43,-70,-90,27,-67,-110,2022-08-23T12:34:31.188844+02:00
54.332711,10.153643,15,16,-43,-70,-90,27,-67,-110,2022-08-23T12:34:32.192896+02:00
54.332726,10.153618,15,16,-43,-70,-90,27,-67,-110,2022-08-23T12:34:33.185028+02:00
54.332739,10.153596,12,14,-44,-71,-90,27,-56,-110,2022-08-23T12:34:34.128103+02:00
54.332754,10.153576,12,14,-44,-71,-90,27,-56,-110,2022-08-23T12:34:35.209038+02:00
54.332769,10.15356,12,14,-44,-71,-90,27,-56,-110,2022-08-23T12:34:36.130857+02:00
54.332784,10.153546,10,14,-44,-71,-90,27,-59,-110,2022-08-23T12:34:37.204341+02:00
54.332797,10.153533,10,14,-44,-71,-90,27,-59,-110,2022-08-23T12:34:38.194781+02:00
54.332824,10.153511,13,14,-45,-72,-100,26,-63,-110,2022-08-23T12:34:40.156728+02:00
54.332834,10.153505,13,14,-45,-72,-100,26,-63,-110,2022-08-23T12:34:41.168763+02:00
54.332846,10.1535,13,14,-45,-72,-100,26,-63,-110,2022-08-23T12:34:42.208077+02:00
54.332856,10.153495,15,18,-44,-69,-90,28,-59,-110,2022-08-23T12:34:43.198107+02:00
54.332866,10.153491,15,18,-44,-69,-90,28,-59,-110,2022-08-23T12:34:44.179274+02:00
54.332874,10.15349,15,18,-44,-69,-90,28,-59,-110,2022-08-23T12:34:45.233628+02:00
54.332882,10.15349,13,18,-37,-68,-90,26,-59,-110,2022-08-23T12:34:46.204626+02:00
54.332889,10.15349,13,18,-37,-68,-90,26,-59,-110,2022-08-23T12:34:47.196621+02:00
54.332894,10.15349,13,18,-37,-68,-90,26,-59,-110,2022-08-23T12:34:48.187036+02:00
54.332901,10.153491,15,18,-42,-68,-90,27,-58,-110,2022-08-23T12:34:49.197581+02:00
54.332906,10.153491,15,18,-42,-68,-90,27,-58,-110,2022-08-23T12:34:50.187036+02:00
54.332911,10.153491,15,18,-42,-68,-90,27,-58,-110,2022-08-23T12:34:51.158551+02:00
54.332916,10.153491,15,18,-40,-67,-90,31,-57,-110,2022-08-23T12:34:52.207926+02:00
54.332921,10.153493,15,18,-40,-67,-90,31,-57,-110,2022-08-23T12:34:53.188986+02:00
54.332926,10.153493,15,18,-40,-67,-90,31,-57,-110,2022-08-23T12:34:54.196175+02:00
54.332929,10.153493,12,12,-42,-72,-90,32,-62,-110,2022-08-23T12:34:55.196879+02:00
54.332931,10.153493,12,12,-42,-72,-90,32,-62,-110,2022-08-23T12:34:56.177766+02:00
54.332932,10.153495,12,12,-42,-72,-90,32,-62,-110,2022-08-23T12:34:57.190918+02:00
54.332936,10.153495,13,14,-41,-72,-90,30,-64,-110,2022-08-23T12:34:58.207183+02:00
54.332937,10.153493,13,14,-41,-72,-90,30,-64,-110,2022-08-23T12:34:59.215392+02:00
54.332937,10.153491,13,14,-41,-72,-90,30,-64,-110,2022-08-23T12:35:00.224633+02:00
54.332941,10.15349,14,14,-41,-69,-90,32,-56,-110,2022-08-23T12:35:01.178342+02:00
54.332942,10.153488,14,14,-41,-69,-90,32,-56,-110,2022-08-23T12:35:02.206227+02:00
54.332944,10.153485,14,14,-41,-69,-90,32,-56,-110,2022-08-23T12:35:03.208910+02:00
54.332946,10.153483,12,14,-43,-68,-80,33,-55,-110,2022-08-23T12:35:04.165622+02:00
54.332946,10.153481,12,14,-43,-68,-80,33,-55,-110,2022-08-23T12:35:05.145709+02:00
54.332947,10.153478,12,14,-43,-68,-80,33,-55,-110,2022-08-23T12:35:06.157611+02:00
54.332949,10.153475,11,12,-41,-70,-90,33,-53,-110,2022-08-23T12:35:07.162300+02:00
54.332949,10.153471,11,12,-41,-70,-90,33,-53,-110,2022-08-23T12:35:08.164519+02:00
54.332951,10.153468,11,12,-41,-70,-90,33,-53,-110,2022-08-23T12:35:09.190493+02:00
54.332951,10.153463,14,12,-42,-71,-90,29,-59,-110,2022-08-23T12:35:10.169695+02:00
54.332952,10.15346,14,12,-42,-71,-90,29,-59,-110,2022-08-23T12:35:11.199871+02:00
54.332954,10.153456,14,12,-42,-71,-90,29,-59,-110,2022-08-23T12:35:12.194189+02:00
