gps.lat,gps.lon,lte.lCurrentCellid,lte.lEnbId,lte.lSectorId,lte.lPhyCellId,lte.lCqi,lte.lRi,lte.lMcs,lte.lRssi,lte.lRsrp,lte.lRsrq,lte.lSinr,lte.lNrRsrp,lte.lNrRsrq,lte.lNrSinr,date,lte.earfcn,phy-cellid,gps.speed-v
54.328732,10.180419,26762753,104542,1,239,13,1,1,-48,-75,-130,12,-82,-110,29,2022-08-28 16:25:56,1300,239,6.70424
54.328739,10.180392,26762753,104542,1,239,13,1,1,-48,-75,-130,12,-82,-110,29,2022-08-28 16:25:57,1300,239,6.5283
54.328746,10.180366,26762753,104542,1,239,15,1,3,-45,-77,-130,12,-82,-110,27,2022-08-28 16:25:58,1300,239,6.789432
54.328752,10.180341,26762753,104542,1,239,15,1,3,-45,-77,-130,12,-82,-110,27,2022-08-28 16:25:59,1300,239,6.717204
54.328761,10.180314,26762753,104542,1,239,15,1,3,-45,-77,-130,12,-82,-110,27,2022-08-28 16:26:00,1300,239,6.665348
54.328767,10.180289,26762753,104542,1,239,13,1,23,-50,-78,-130,10,-82,-110,29,2022-08-28 16:26:01,1300,239,6.756096
54.328774,10.180262,26762753,104542,1,239,13,1,23,-50,-78,-130,10,-82,-110,29,2022-08-28 16:26:02,1300,239,6.7135
54.328782,10.180236,26762753,104542,1,239,13,1,23,-50,-78,-130,10,-82,-110,29,2022-08-28 16:26:03,1300,239,6.744984
54.328787,10.180209,26762753,104542,1,239,9,1,3,-44,-77,-110,14,-81,-110,27,2022-08-28 16:26:04,1300,239,6.78758
54.328796,10.180182,26762753,104542,1,239,9,1,3,-44,-77,-110,14,-81,-110,27,2022-08-28 16:26:05,1300,239,6.841288
54.328801,10.180157,26762753,104542,1,239,9,1,3,-44,-77,-110,14,-81,-110,27,2022-08-28 16:26:06,1300,239,6.807952
54.328809,10.180131,26762753,104542,1,239,12,1,3,-46,-76,-130,14,-87,-110,27,2022-08-28 16:26:07,1300,239,6.58386
54.328816,10.180104,26762753,104542,1,239,12,1,3,-46,-76,-130,14,-87,-110,27,2022-08-28 16:26:08,1300,239,6.682016
54.328821,10.180079,26762753,104542,1,239,12,1,3,-46,-76,-130,14,-87,-110,27,2022-08-28 16:26:09,1300,239,6.837584
54.328827,10.180052,26762753,104542,1,239,10,1,1,-44,-76,-120,16,-87,-110,27,2022-08-28 16:26:10,1300,239,6.683868
54.328834,10.180024,26762753,104542,1,239,10,1,1,-44,-76,-120,16,-87,-110,27,2022-08-28 16:26:11,1300,239,6.928332
54.328841,10.179997,26762753,104542,1,239,10,1,1,-44,-76,-120,16,-87,-110,27,2022-08-28 16:26:12,1300,239,6.79684
54.328846,10.179969,26762753,104542,1,239,10,1,3,-48,-77,-110,14,-85,-110,28,2022-08-28 16:26:13,1300,239,6.832028
54.328852,10.179942,26762753,104542,1,239,10,1,3,-48,-77,-110,14,-85,-110,28,2022-08-28 16:26:14,1300,239,6.793136
54.328857,10.179916,26762753,104542,1,239,10,1,3,-48,-77,-110,14,-85,-110,28,2022-08-28 16:26:15,1300,239,6.887588
54.328864,10.179889,26762753,104542,1,239,6,1,1,-49,-80,-110,12,-84,-110,28,2022-08-28 16:26:16,1300,239,6.813508
54.328869,10.179861,26762753,104542,1,239,6,1,1,-49,-80,-110,12,-84,-110,28,2022-08-28 16:26:17,1300,239,6.850548
54.328876,10.179832,26762753,104542,1,239,6,1,1,-49,-80,-110,12,-84,-110,28,2022-08-28 16:26:18,1300,239,6.774616
54.328881,10.179806,26762753,104542,1,239,12,1,1,-45,-78,-120,14,-85,-110,29,2022-08-28 16:26:19,1300,239,6.846844
54.328887,10.179777,26762753,104542,1,239,12,1,1,-45,-78,-120,14,-85,-110,29,2022-08-28 16:26:20,1300,239,6.998708
54.328894,10.179749,26762753,104542,1,239,12,1,1,-45,-78,-120,14,-85,-110,29,2022-08-28 16:26:21,1300,239,6.976484
54.328899,10.179722,26762753,104542,1,239,8,1,3,-44,-78,-130,12,-85,-110,30,2022-08-28 16:26:22,1300,239,6.878328
54.328906,10.179692,26762753,104542,1,239,8,1,3,-44,-78,-130,12,-85,-110,30,2022-08-28 16:26:23,1300,239,7.002412
54.328911,10.179664,26762753,104542,1,239,8,1,3,-44,-78,-130,12,-85,-110,30,2022-08-28 16:26:24,1300,239,6.807952
54.328916,10.179636,26762753,104542,1,239,8,1,1,-45,-78,-150,10,-89,-110,29,2022-08-28 16:26:25,1300,239,6.850548
54.328921,10.179607,26762753,104542,1,239,8,1,1,-45,-78,-150,10,-89,-110,29,2022-08-28 16:26:26,1300,239,6.930184
54.328927,10.179579,26762753,104542,1,239,8,1,1,-45,-78,-150,10,-89,-110,29,2022-08-28 16:26:27,1300,239,6.874624
54.328932,10.179551,26762753,104542,1,239,5,1,3,-48,-81,-150,12,-89,-110,29,2022-08-28 16:26:28,1300,239,7.006116
54.328939,10.179522,26762753,104542,1,239,5,1,3,-48,-81,-150,12,-89,-110,29,2022-08-28 16:26:29,1300,239,6.97278
54.328944,10.179494,26762753,104542,1,239,5,1,3,-48,-81,-150,12,-89,-110,29,2022-08-28 16:26:30,1300,239,6.911664
54.328951,10.179466,26762753,104542,1,239,8,1,0,-51,-83,-140,6,-88,-110,29,2022-08-28 16:26:31,1300,239,6.932036
54.328956,10.179437,26762753,104542,1,239,8,1,0,-51,-83,-140,6,-88,-110,29,2022-08-28 16:26:32,1300,239,6.883884
54.328961,10.179409,26762753,104542,1,239,8,1,0,-51,-83,-140,6,-88,-110,29,2022-08-28 16:26:33,1300,239,6.993152
54.328967,10.179381,27109120,105895,0,378,9,1,1,-51,-81,-120,2,-85,-110,30,2022-08-28 16:26:34,1300,378,7.00056
54.328972,10.179351,27109120,105895,0,378,9,1,1,-51,-81,-120,2,-85,-110,30,2022-08-28 16:26:35,1300,378,6.974632
54.328977,10.179322,27109120,105895,0,378,9,1,1,-51,-81,-120,2,-85,-110,30,2022-08-28 16:26:36,1300,378,6.939444
54.328982,10.179294,27109120,105895,0,378,13,2,0,-51,-81,-100,2,-86,-110,28,2022-08-28 16:26:37,1300,378,6.98204
54.328987,10.179266,27109120,105895,0,378,13,2,0,-51,-81,-100,2,-86,-110,28,2022-08-28 16:26:38,1300,378,7.054268
54.328992,10.179236,27109120,105895,0,378,13,2,0,-51,-81,-100,2,-86,-110,28,2022-08-28 16:26:39,1300,378,7.061676
54.328997,10.179207,27109120,105895,0,378,10,1,8,-52,-80,-100,6,-85,-110,29,2022-08-28 16:26:40,1300,378,7.017228
54.329002,10.179177,27109120,105895,0,378,10,1,8,-52,-80,-100,6,-85,-110,29,2022-08-28 16:26:41,1300,378,7.00982
54.329007,10.179149,27109120,105895,0,378,10,1,8,-52,-80,-100,6,-85,-110,29,2022-08-28 16:26:42,1300,378,7.05612
54.329012,10.179119,27109120,105895,0,378,7,1,1,-52,-81,-100,10,-85,-110,28,2022-08-28 16:26:43,1300,378,7.207984
54.329017,10.179089,27109120,105895,0,378,7,1,1,-52,-81,-100,10,-85,-110,28,2022-08-28 16:26:44,1300,378,6.872772
54.329022,10.179059,27109120,105895,0,378,7,1,1,-52,-81,-100,10,-85,-110,28,2022-08-28 16:26:45,1300,378,6.9913
54.329027,10.179031,27109120,105895,0,378,6,1,3,-50,-81,-110,6,-84,-110,28,2022-08-28 16:26:46,1300,378,6.88018
54.329032,10.179001,27109120,105895,0,378,6,1,3,-50,-81,-110,6,-84,-110,28,2022-08-28 16:26:47,1300,378,7.080196
54.329037,10.178972,27109120,105895,0,378,6,1,3,-50,-81,-110,6,-84,-110,28,2022-08-28 16:26:48,1300,378,7.035748
54.329042,10.178942,27109120,105895,0,378,6,1,1,-51,-80,-110,6,-84,-110,28,2022-08-28 16:26:49,1300,378,7.095012
54.329047,10.178912,27109120,105895,0,378,6,1,1,-51,-80,-110,6,-84,-110,28,2022-08-28 16:26:50,1300,378,7.119088
54.329052,10.178884,27109120,105895,0,378,6,1,1,-51,-80,-110,6,-84,-110,28,2022-08-28 16:26:51,1300,378,7.163536
54.329057,10.178854,27109120,105895,0,378,7,1,1,-50,-79,-100,4,-86,-110,29,2022-08-28 16:26:52,1300,378,7.146868
54.329062,10.178824,27109120,105895,0,378,7,1,1,-50,-79,-100,4,-86,-110,29,2022-08-28 16:26:53,1300,378,6.932036
54.329066,10.178794,27109120,105895,0,378,7,1,1,-50,-79,-100,4,-86,-110,29,2022-08-28 16:26:54,1300,378,7.200576
54.329072,10.178766,27109120,105895,0,378,9,1,0,-52,-80,-100,8,-86,-110,30,2022-08-28 16:26:55,1300,378,7.217244
54.329076,10.178736,27109120,105895,0,378,9,1,0,-52,-80,-100,8,-86,-110,30,2022-08-28 16:26:56,1300,378,7.178352
54.329081,10.178706,27109120,105895,0,378,9,1,0,-52,-80,-100,8,-86,-110,30,2022-08-28 16:26:57,1300,378,7.017228
54.329086,10.178677,27109120,105895,0,378,9,1,0,-52,-80,-100,8,-86,-110,30,2022-08-28 16:26:58,1300,378,7.191316
54.329091,10.178647,27109120,105895,0,378,10,1,19,-48,-79,-100,8,-84,-110,28,2022-08-28 16:26:59,1300,378,7.133904
54.329094,10.178617,27109120,105895,0,378,10,1,19,-48,-79,-100,8,-84,-110,28,2022-08-28 16:27:00,1300,378,7.189464
54.329099,10.178587,27109120,105895,0,378,10,1,19,-48,-79,-100,8,-84,-110,28,2022-08-28 16:27:01,1300,378,7.302436
54.329104,10.178557,27109120,105895,0,378,6,1,1,-50,-80,-110,6,-84,-110,28,2022-08-28 16:27:02,1300,378,7.32466
54.329109,10.178527,27109120,105895,0,378,6,1,1,-50,-80,-110,6,-84,-110,28,2022-08-28 16:27:03,1300,378,7.298732
54.329114,10.178497,27109120,105895,0,378,6,1,1,-50,-80,-110,6,-84,-110,28,2022-08-28 16:27:04,1300,378,7.217244
54.329119,10.178467,27109120,105895,0,378,8,1,6,-50,-80,-110,4,-82,-110,29,2022-08-28 16:27:05,1300,378,7.1765
54.329124,10.178439,27109120,105895,0,378,8,1,6,-50,-80,-110,4,-82,-110,29,2022-08-28 16:27:06,1300,378,7.14872
54.329129,10.178409,27109120,105895,0,378,8,1,6,-50,-80,-110,4,-82,-110,29,2022-08-28 16:27:07,1300,378,7.169092
54.329134,10.178381,27109120,105895,0,378,6,1,0,-52,-81,-120,6,-85,-110,28,2022-08-28 16:27:08,1300,378,7.224652
54.329139,10.178352,27109120,105895,0,378,6,1,0,-52,-81,-120,6,-85,-110,28,2022-08-28 16:27:09,1300,378,7.200576
54.329144,10.178322,27109120,105895,0,378,6,1,0,-52,-81,-120,6,-85,-110,28,2022-08-28 16:27:10,1300,378,7.128348
54.329151,10.178294,27109120,105895,0,378,9,1,2,-50,-81,-120,4,-84,-110,28,2022-08-28 16:27:11,1300,378,7.217244
54.329156,10.178266,27109120,105895,0,378,9,1,2,-50,-81,-120,4,-84,-110,28,2022-08-28 16:27:12,1300,378,7.106124
54.329161,10.178237,27109120,105895,0,378,9,1,2,-50,-81,-120,4,-84,-110,28,2022-08-28 16:27:13,1300,378,7.21354
54.329166,10.178209,27109120,105895,0,378,8,1,1,-51,-81,-110,4,-80,-110,26,2022-08-28 16:27:14,1300,378,7.18576
54.329172,10.178179,27109120,105895,0,378,8,1,1,-51,-81,-110,4,-80,-110,26,2022-08-28 16:27:15,1300,378,7.174648
54.329177,10.178151,27109120,105895,0,378,8,1,1,-51,-81,-110,4,-80,-110,26,2022-08-28 16:27:16,1300,378,7.163536
54.329184,10.178122,26762753,104542,1,239,10,2,1,-48,-79,-110,8,-81,-110,27,2022-08-28 16:27:17,1300,239,7.132052
54.329191,10.178094,26762753,104542,1,239,10,2,1,-48,-79,-110,8,-81,-110,27,2022-08-28 16:27:18,1300,239,7.076492
54.329196,10.178066,26762753,104542,1,239,10,2,1,-48,-79,-110,8,-81,-110,27,2022-08-28 16:27:19,1300,239,7.15798
54.329202,10.178037,26762753,104542,1,239,13,2,0,-45,-78,-120,12,-79,-110,27,2022-08-28 16:27:20,1300,239,7.193168
54.329209,10.178007,26762753,104542,1,239,13,2,0,-45,-78,-120,12,-79,-110,27,2022-08-28 16:27:21,1300,239,7.117236
54.329214,10.177981,26762753,104542,1,239,13,2,0,-45,-78,-120,12,-79,-110,27,2022-08-28 16:27:22,1300,239,6.998708
54.329219,10.177952,26762753,104542,1,239,15,2,2,-48,-76,-110,10,-80,-110,28,2022-08-28 16:27:23,1300,239,7.189464
54.329226,10.177924,26762753,104542,1,239,15,2,2,-48,-76,-110,10,-80,-110,28,2022-08-28 16:27:24,1300,239,7.298732
54.329232,10.177896,26762753,104542,1,239,15,2,2,-48,-76,-110,10,-80,-110,28,2022-08-28 16:27:25,1300,239,7.267248
54.329237,10.177866,26762753,104542,1,239,15,2,1,-50,-76,-100,12,-80,-110,27,2022-08-28 16:27:26,1300,239,7.320956
54.329244,10.177837,26762753,104542,1,239,15,2,1,-50,-76,-100,12,-80,-110,27,2022-08-28 16:27:27,1300,239,7.16724
54.329252,10.177807,26762753,104542,1,239,15,2,1,-50,-76,-100,12,-80,-110,27,2022-08-28 16:27:28,1300,239,7.322808
54.329257,10.177779,26762753,104542,1,239,14,2,1,-49,-77,-100,10,-81,-110,27,2022-08-28 16:27:29,1300,239,7.263544
54.329264,10.177751,26762753,104542,1,239,14,2,1,-49,-77,-100,10,-81,-110,27,2022-08-28 16:27:30,1300,239,7.174648
54.329271,10.177721,26762753,104542,1,239,14,2,1,-49,-77,-100,10,-81,-110,27,2022-08-28 16:27:31,1300,239,7.374664
54.329277,10.177691,26762753,104542,1,239,15,2,1,-43,-76,-100,14,-80,-110,27,2022-08-28 16:27:32,1300,239,7.226504
54.329284,10.177662,26762753,104542,1,239,15,2,1,-43,-76,-100,14,-80,-110,27,2022-08-28 16:27:33,1300,239,7.12094
54.329291,10.177634,26762753,104542,1,239,15,2,1,-43,-76,-100,14,-80,-110,27,2022-08-28 16:27:34,1300,239,7.239468
54.329297,10.177606,26762753,104542,1,239,13,2,3,-43,-73,-110,12,-77,-110,28,2022-08-28 16:27:35,1300,239,7.115384
54.329306,10.177577,26762753,104542,1,239,13,2,3,-43,-73,-110,12,-77,-110,28,2022-08-28 16:27:36,1300,239,7.291324
54.329312,10.177549,26762753,104542,1,239,13,2,3,-43,-73,-110,12,-77,-110,28,2022-08-28 16:27:37,1300,239,7.330216
54.329319,10.177519,26762753,104542,1,239,15,2,0,-39,-70,-110,18,-77,-110,28,2022-08-28 16:27:38,1300,239,7.359848
54.329326,10.177491,26762753,104542,1,239,15,2,0,-39,-70,-110,18,-77,-110,28,2022-08-28 16:27:39,1300,239,7.261692
54.329332,10.177461,26762753,104542,1,239,15,2,0,-39,-70,-110,18,-77,-110,28,2022-08-28 16:27:40,1300,239,7.217244
54.329339,10.177432,26762753,104542,1,239,15,2,3,-42,-72,-100,16,-79,-110,28,2022-08-28 16:27:41,1300,239,7.052416
54.329346,10.177404,26762753,104542,1,239,15,2,3,-42,-72,-100,16,-79,-110,28,2022-08-28 16:27:42,1300,239,7.206132
54.329352,10.177377,26762753,104542,1,239,15,2,3,-42,-72,-100,16,-79,-110,28,2022-08-28 16:27:43,1300,239,7.057972
54.329359,10.177349,26762753,104542,1,239,15,2,2,-44,-72,-90,18,-80,-110,27,2022-08-28 16:27:44,1300,239,7.135756
54.329366,10.177321,26762753,104542,1,239,15,2,2,-44,-72,-90,18,-80,-110,27,2022-08-28 16:27:45,1300,239,7.170944
54.329372,10.177292,26762753,104542,1,239,15,2,2,-44,-72,-90,18,-80,-110,27,2022-08-28 16:27:46,1300,239,7.165388
54.329377,10.177266,26762753,104542,1,239,15,2,1,-47,-77,-130,12,-78,-110,28,2022-08-28 16:27:47,1300,239,7.076492
54.329384,10.177237,26762753,104542,1,239,15,2,1,-47,-77,-130,12,-78,-110,28,2022-08-28 16:27:48,1300,239,7.048712
54.329391,10.177209,26762753,104542,1,239,15,2,1,-47,-77,-130,12,-78,-110,28,2022-08-28 16:27:49,1300,239,7.245024
54.329397,10.177181,26762753,104542,1,239,15,2,0,-47,-77,-120,12,-77,-110,28,2022-08-28 16:27:50,1300,239,7.180204
54.329404,10.177152,26762753,104542,1,239,15,2,0,-47,-77,-120,12,-77,-110,28,2022-08-28 16:27:51,1300,239,6.95426
54.329411,10.177124,26762753,104542,1,239,15,2,0,-47,-77,-120,12,-77,-110,28,2022-08-28 16:27:52,1300,239,7.096864
54.329416,10.177096,26762753,104542,1,239,14,2,0,-42,-75,-130,12,-79,-110,27,2022-08-28 16:27:53,1300,239,7.067232
54.329422,10.177069,26762753,104542,1,239,14,2,0,-42,-75,-130,12,-79,-110,27,2022-08-28 16:27:54,1300,239,6.959816
54.329429,10.177041,26762753,104542,1,239,14,2,0,-42,-75,-130,12,-79,-110,27,2022-08-28 16:27:55,1300,239,7.07464
54.329434,10.177012,26762753,104542,1,239,15,2,1,-43,-76,-110,16,-79,-110,30,2022-08-28 16:27:56,1300,239,7.004264
54.329441,10.176984,26762753,104542,1,239,15,2,1,-43,-76,-110,16,-79,-110,30,2022-08-28 16:27:57,1300,239,7.13946
54.329447,10.176957,26762753,104542,1,239,15,2,1,-43,-76,-110,16,-79,-110,30,2022-08-28 16:27:58,1300,239,7.10242
54.329454,10.176927,26762753,104542,1,239,14,2,31,-34,-72,-130,18,-79,-110,27,2022-08-28 16:27:59,1300,239,7.04686
54.329461,10.176901,26762753,104542,1,239,14,2,31,-34,-72,-130,18,-79,-110,27,2022-08-28 16:28:00,1300,239,7.150572
54.329467,10.176871,26762753,104542,1,239,14,2,31,-34,-72,-130,18,-79,-110,27,2022-08-28 16:28:01,1300,239,7.183908
54.329472,10.176842,26762753,104542,1,239,15,2,0,-38,-69,-110,20,-79,-110,26,2022-08-28 16:28:02,1300,239,7.183908
54.329479,10.176814,26762753,104542,1,239,15,2,0,-38,-69,-110,20,-79,-110,26,2022-08-28 16:28:03,1300,239,7.132052
54.329486,10.176786,26762753,104542,1,239,15,2,0,-38,-69,-110,20,-79,-110,26,2022-08-28 16:28:04,1300,239,7.10242
54.329492,10.176757,26762753,104542,1,239,15,2,2,-39,-70,-110,18,-81,-110,30,2022-08-28 16:28:05,1300,239,7.156128
54.329499,10.176729,26762753,104542,1,239,15,2,2,-39,-70,-110,18,-81,-110,30,2022-08-28 16:28:06,1300,239,7.14872
54.329504,10.176701,26762753,104542,1,239,15,2,2,-39,-70,-110,18,-81,-110,30,2022-08-28 16:28:07,1300,239,7.145016
54.329511,10.176672,26762753,104542,1,239,15,2,3,-48,-74,-110,18,-81,-110,28,2022-08-28 16:28:08,1300,239,7.15798
54.329517,10.176644,26762753,104542,1,239,15,2,3,-48,-74,-110,18,-81,-110,28,2022-08-28 16:28:09,1300,239,7.248728
54.329524,10.176616,26762753,104542,1,239,15,2,3,-48,-74,-110,18,-81,-110,28,2022-08-28 16:28:10,1300,239,7.165388
54.329529,10.176587,26762753,104542,1,239,15,3,0,-46,-74,-110,16,-82,-110,28,2022-08-28 16:28:11,1300,239,7.122792
54.329536,10.176559,26762753,104542,1,239,15,3,0,-46,-74,-110,16,-82,-110,28,2022-08-28 16:28:12,1300,239,7.196872
54.329542,10.176531,26762753,104542,1,239,15,3,0,-46,-74,-110,16,-82,-110,28,2022-08-28 16:28:13,1300,239,7.170944
54.329547,10.176502,26762753,104542,1,239,15,2,3,-41,-73,-120,16,-80,-110,27,2022-08-28 16:28:14,1300,239,7.06538
54.329552,10.176474,26762753,104542,1,239,15,2,3,-41,-73,-120,16,-80,-110,27,2022-08-28 16:28:15,1300,239,7.104272
54.329559,10.176446,26762753,104542,1,239,15,2,3,-41,-73,-120,16,-80,-110,27,2022-08-28 16:28:16,1300,239,7.135756
54.329566,10.176417,26762753,104542,1,239,14,2,9,-45,-73,-100,14,-78,-110,30,2022-08-28 16:28:17,1300,239,7.285768
54.329572,10.176387,26762753,104542,1,239,14,2,9,-45,-73,-100,14,-78,-110,30,2022-08-28 16:28:18,1300,239,7.137608
54.329577,10.176359,26762753,104542,1,239,14,2,9,-45,-73,-100,14,-78,-110,30,2022-08-28 16:28:19,1300,239,7.057972
54.329582,10.176331,26762753,104542,1,239,15,2,1,-44,-73,-100,14,-79,-110,30,2022-08-28 16:28:20,1300,239,6.974632
54.329587,10.176302,26762753,104542,1,239,15,2,1,-44,-73,-100,14,-79,-110,30,2022-08-28 16:28:21,1300,239,7.082048
54.329594,10.176274,26762753,104542,1,239,15,2,1,-44,-73,-100,14,-79,-110,30,2022-08-28 16:28:22,1300,239,7.082048
54.329599,10.176246,26762753,104542,1,239,12,2,5,-42,-73,-100,16,-83,-110,28,2022-08-28 16:28:23,1300,239,7.089456
54.329606,10.176217,26762753,104542,1,239,12,2,5,-42,-73,-100,16,-83,-110,28,2022-08-28 16:28:24,1300,239,7.032044
54.329611,10.176189,26762753,104542,1,239,12,2,5,-42,-73,-100,16,-83,-110,28,2022-08-28 16:28:25,1300,239,7.122792
54.329617,10.176161,26762753,104542,1,239,12,2,5,-42,-73,-100,16,-83,-110,28,2022-08-28 16:28:26,1300,239,7.115384
54.329624,10.176132,26762753,104542,1,239,15,2,4,-43,-71,-110,16,-87,-110,30,2022-08-28 16:28:27,1300,239,7.041304
54.329629,10.176106,26762753,104542,1,239,15,2,4,-43,-71,-110,16,-87,-110,30,2022-08-28 16:28:28,1300,239,6.950556
54.329634,10.176077,26762753,104542,1,239,15,2,4,-43,-71,-110,16,-87,-110,30,2022-08-28 16:28:29,1300,239,6.998708
54.329641,10.176049,26762753,104542,1,239,14,2,1,-43,-71,-110,14,-86,-110,30,2022-08-28 16:28:30,1300,239,6.939444
54.329646,10.176021,26762753,104542,1,239,14,2,1,-43,-71,-110,14,-86,-110,30,2022-08-28 16:28:31,1300,239,7.026488
54.329652,10.175992,26762753,104542,1,239,14,2,1,-43,-71,-110,14,-86,-110,30,2022-08-28 16:28:32,1300,239,7.095012
54.329657,10.175966,26762753,104542,1,239,15,2,1,-43,-73,-90,14,-85,-110,30,2022-08-28 16:28:33,1300,239,6.976484
54.329664,10.175937,26762753,104542,1,239,15,2,1,-43,-73,-90,14,-85,-110,30,2022-08-28 16:28:34,1300,239,6.928332
54.329669,10.175911,26762753,104542,1,239,15,2,1,-43,-73,-90,14,-85,-110,30,2022-08-28 16:28:35,1300,239,6.857956
54.329676,10.175884,26762753,104542,1,239,12,2,3,-42,-70,-90,14,-87,-110,26,2022-08-28 16:28:36,1300,239,6.774616
54.329682,10.175856,26762753,104542,1,239,12,2,3,-42,-70,-90,14,-87,-110,26,2022-08-28 16:28:37,1300,239,6.932036
54.329689,10.175829,26762753,104542,1,239,12,2,3,-42,-70,-90,14,-87,-110,26,2022-08-28 16:28:38,1300,239,6.937592
54.329696,10.175801,26762753,104542,1,239,14,2,1,-40,-72,-110,14,-79,-110,26,2022-08-28 16:28:39,1300,239,6.896848
54.329701,10.175774,26762753,104542,1,239,14,2,1,-40,-72,-110,14,-79,-110,26,2022-08-28 16:28:40,1300,239,6.948704
54.329707,10.175746,26762753,104542,1,239,14,2,1,-40,-72,-110,14,-79,-110,26,2022-08-28 16:28:41,1300,239,6.950556
54.329714,10.175719,26762753,104542,1,239,13,2,3,-43,-72,-100,16,-80,-110,30,2022-08-28 16:28:42,1300,239,6.876476
54.329721,10.175692,26762753,104542,1,239,13,2,3,-43,-72,-100,16,-80,-110,30,2022-08-28 16:28:43,1300,239,6.813508
54.329727,10.175666,26762753,104542,1,239,13,2,3,-43,-72,-100,16,-80,-110,30,2022-08-28 16:28:44,1300,239,6.97278
54.329734,10.175637,26762753,104542,1,239,12,2,0,-44,-72,-110,14,-80,-110,26,2022-08-28 16:28:45,1300,239,6.93574
54.329741,10.175611,26762753,104542,1,239,12,2,0,-44,-72,-110,14,-80,-110,26,2022-08-28 16:28:46,1300,239,6.95426
54.329747,10.175584,26762753,104542,1,239,12,2,0,-44,-72,-110,14,-80,-110,26,2022-08-28 16:28:47,1300,239,6.887588
54.329754,10.175557,26762753,104542,1,239,11,2,1,-43,-74,-120,14,-81,-110,28,2022-08-28 16:28:48,1300,239,6.893144
54.329761,10.175531,26762753,104542,1,239,11,2,1,-43,-74,-120,14,-81,-110,28,2022-08-28 16:28:49,1300,239,6.91722
54.329767,10.175502,26762753,104542,1,239,11,2,1,-43,-74,-120,14,-81,-110,28,2022-08-28 16:28:50,1300,239,6.978336
54.329776,10.175476,26762753,104542,1,239,15,1,10,-46,-73,-110,14,-77,-110,26,2022-08-28 16:28:51,1300,239,6.983892
54.329782,10.175449,26762753,104542,1,239,15,1,10,-46,-73,-110,14,-77,-110,26,2022-08-28 16:28:52,1300,239,6.98204
54.329791,10.175422,26762753,104542,1,239,15,1,10,-46,-73,-110,14,-77,-110,26,2022-08-28 16:28:53,1300,239,6.97278
54.329797,10.175397,26762753,104542,1,239,11,2,1,-47,-75,-110,14,-85,-110,14,2022-08-28 16:28:54,1300,239,6.904256
54.329806,10.175371,26762753,104542,1,239,11,2,1,-47,-75,-110,14,-85,-110,14,2022-08-28 16:28:55,1300,239,6.941296
54.329812,10.175344,26762753,104542,1,239,11,2,1,-47,-75,-110,14,-85,-110,14,2022-08-28 16:28:56,1300,239,7.124644
54.329821,10.175317,26762753,104542,1,239,14,1,0,-45,-74,-100,14,-82,-110,22,2022-08-28 16:28:57,1300,239,6.807952
54.329827,10.175291,26762753,104542,1,239,14,1,0,-45,-74,-100,14,-82,-110,22,2022-08-28 16:28:58,1300,239,6.682016
54.329836,10.175264,26762753,104542,1,239,14,1,0,-45,-74,-100,14,-82,-110,22,2022-08-28 16:28:59,1300,239,7.007968
54.329842,10.175237,26762753,104542,1,239,14,1,0,-47,-75,-130,14,-81,-110,24,2022-08-28 16:29:00,1300,239,6.832028
54.329849,10.175211,26762753,104542,1,239,14,1,0,-47,-75,-130,14,-81,-110,24,2022-08-28 16:29:01,1300,239,6.793136
54.329857,10.175186,26762753,104542,1,239,14,1,0,-47,-75,-130,14,-81,-110,24,2022-08-28 16:29:02,1300,239,6.656088
54.329862,10.175161,26762753,104542,1,239,15,2,1,-45,-76,-110,12,-80,-110,22,2022-08-28 16:29:03,1300,239,6.665348
54.329871,10.175136,26762753,104542,1,239,15,2,1,-45,-76,-110,12,-80,-110,22,2022-08-28 16:29:04,1300,239,7.07464
54.329881,10.175109,26762753,104542,1,239,15,2,1,-45,-76,-110,12,-80,-110,22,2022-08-28 16:29:05,1300,239,6.956112
54.329891,10.175084,26762753,104542,1,239,11,2,1,-45,-71,-100,16,-82,-110,18,2022-08-28 16:29:06,1300,239,7.02834
54.329899,10.175059,26762753,104542,1,239,11,2,1,-45,-71,-100,16,-82,-110,18,2022-08-28 16:29:07,1300,239,6.837584
54.329909,10.175034,26762753,104542,1,239,11,2,1,-45,-71,-100,16,-82,-110,18,2022-08-28 16:29:08,1300,239,7.069084
54.329921,10.175009,26762753,104542,1,239,14,1,3,-43,-74,-100,14,-79,-110,22,2022-08-28 16:29:09,1300,239,6.859808
54.329931,10.174984,26762753,104542,1,239,14,1,3,-43,-74,-100,14,-79,-110,22,2022-08-28 16:29:10,1300,239,6.872772
54.329937,10.174961,26762753,104542,1,239,14,1,3,-43,-74,-100,14,-79,-110,22,2022-08-28 16:29:11,1300,239,5.878248
54.329946,10.174936,26762753,104542,1,239,13,1,2,-45,-76,-110,14,-86,-110,22,2022-08-28 16:29:12,1300,239,6.894996
54.329957,10.174911,26762753,104542,1,239,13,1,2,-45,-76,-110,14,-86,-110,22,2022-08-28 16:29:13,1300,239,6.924628
54.329967,10.174886,26762753,104542,1,239,13,1,2,-45,-76,-110,14,-86,-110,22,2022-08-28 16:29:14,1300,239,6.900552
54.329977,10.174861,26762753,104542,1,239,13,1,5,-43,-76,-130,14,-83,-110,22,2022-08-28 16:29:15,1300,239,6.820916
