datarate,PCell_Downlink_TB_Size,SCell_Downlink_TB_Size,PCell_SNR_1,PCell_SNR_2,SCell_SNR_1,SCell_SNR_2,PCell_RSSI_1,PCell_RSSI_2,PCell_RSSI_max,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRP_max,PCell_Downlink_Average_MCS,SCell_Downlink_Average_MCS,PCell_Downlink_Num_RBs,SCell_Downlink_Num_RBs,date
189000000.0,11665801.0,15204904.0,17.85299998283386,18.015999956130983,24.442000102996825,24.454999961853026,-51.0625,-51.62875,-51.62875,-86.65625,-86.0875,-85.978125,23.0,27.0,95906.0,95700.0,508
195000000.0,11675158.0,16286479.0,17.70600004196167,18.351999940872194,23.786999969482423,25.244999961853026,-49.99875,-52.035,-52.035,-86.815625,-87.23625,-86.736875,23.0,27.0,95109.0,95784.0,509
188000000.0,11112676.0,14968926.0,16.767000045776367,17.846000032424925,23.63699996948242,24.42799997329712,-51.235,-51.770625,-51.770625,-87.751875,-86.994375,-86.5575,22.0,27.0,96720.0,95708.0,510
164000000.0,11369931.0,13539358.0,17.284000043869018,17.61700005531311,21.05700001716614,24.201000022888184,-50.67875,-51.183125,-51.183125,-87.121875,-86.558125,-86.52625,23.0,25.0,95534.0,96144.0,511
188000000.0,13773719.0,13955593.0,18.522999982833863,20.36599994659424,21.94199996948242,24.89400001525879,-49.940625,-49.97625,-49.97625,-86.378125,-84.991875,-84.965625,25.0,26.0,96368.0,95812.0,512
198000000.0,14136256.0,13201023.0,17.598999977111816,17.72900000333786,23.319000053405762,22.914000148773194,-48.994375,-50.809375,-50.809375,-85.4025,-85.938125,-84.410625,26.0,25.0,96121.0,95152.0,513
178000000.0,11512252.0,13622895.0,16.793000020980834,18.3299999332428,23.32100004196167,23.633999996185302,-52.356875,-51.385,-51.385,-88.665,-86.460625,-86.255625,23.0,25.0,96173.0,96064.0,514
168000000.0,10948479.0,13613021.0,18.00899999856949,20.093000087738037,23.37200008392334,22.72499994277954,-52.48125,-51.590625,-51.590625,-88.2325,-86.363125,-86.17875,22.0,25.0,95464.0,96784.0,515
155000000.0,8970970.0,11212741.0,17.559999980926513,17.317000017166137,21.786000061035157,21.431999969482423,-53.058125,-53.4525,-53.4525,-88.886875,-88.29375,-87.498125,21.0,23.0,84470.0,91868.0,516
147000000.0,11997534.0,11810038.0,16.04300004005432,14.982999992370605,22.262999877929687,22.202999992370607,-53.07625,-54.350625,-54.350625,-89.61,-89.854375,-89.063125,24.0,23.0,95705.0,95636.0,517
169000000.0,14013800.0,11046150.0,19.773000020980835,15.720999946594238,20.643000106811524,21.354000053405763,-51.09875,-51.225,-51.225,-87.1825,-87.026875,-86.141875,25.0,23.0,95974.0,95576.0,518
161000000.0,11525973.0,9509071.0,16.88199989318848,14.675999999046326,19.890999994277955,19.820000038146972,-53.406875,-53.746875,-53.746875,-89.604375,-89.29125,-88.234375,23.0,21.0,96468.0,96636.0,519
129000000.0,8712105.0,10150119.0,11.563000025749206,10.857000000104309,18.933000097274782,18.59099997520447,-55.274375,-54.834375,-54.834375,-92.026875,-90.755625,-90.015625,19.0,22.0,95885.0,95512.0,520
153000000.0,10771606.0,12781451.0,14.558000020980835,13.985000066757202,18.998999996185304,18.375000066757202,-53.30375,-53.691875,-53.691875,-90.311875,-89.693125,-88.989375,22.0,24.0,95757.0,95924.0,521
165000000.0,10731110.0,12629406.0,15.475000052452087,17.943000040054322,19.140000019073486,18.834999990463256,-54.94625,-53.263125,-53.263125,-91.4975,-88.534375,-88.4775,23.0,24.0,90511.0,95776.0,522
153000000.0,10370782.0,11401337.0,14.020999977588653,18.39300000190735,20.130999965667726,19.629999961853027,-56.3625,-53.748125,-53.748125,-92.96125,-88.925625,-88.925625,22.0,23.0,95567.0,94996.0,523
138000000.0,7655165.0,9139889.0,10.512000004053116,13.98300000667572,19.133000049591065,18.775000009536743,-58.389375,-58.35,-58.35,-94.979375,-93.65125,-93.495625,18.0,22.0,95528.0,78116.0,524
116000000.0,6971424.0,10373305.0,11.627999999523162,12.593999971151352,18.774000101089477,18.327000036239625,-59.660625,-59.845625,-59.845625,-96.4625,-95.4975,-95.055625,17.0,22.0,96177.0,92304.0,525
110000000.0,6635048.0,9102829.0,10.045000006183981,12.345999981164931,17.80099998950958,18.14600004196167,-60.908125,-59.899375,-59.899375,-97.773125,-95.749375,-95.593125,16.0,20.0,95853.0,93976.0,526
104000000.0,6432648.0,8258184.0,9.686999986171722,10.743000049591064,19.619000024795533,19.04600008010864,-60.486875,-60.733125,-60.733125,-97.46875,-96.803125,-96.609375,16.0,19.0,95723.0,94704.0,527
91300000.0,5232805.0,7586103.0,8.344999985471368,11.406999998092651,19.12200002193451,17.511000003814697,-63.6175,-63.24625,-63.24625,-100.45125,-98.95875,-98.726875,15.0,18.0,94392.0,95600.0,528
81700000.0,4523233.0,6474070.0,7.165999994426966,9.230000030994415,16.695000057220458,16.06999997138977,-65.038125,-64.879375,-64.879375,-102.095625,-100.96625,-100.78125,13.0,16.0,92262.0,93632.0,529
69300000.0,4552609.0,4827738.0,7.998999965190888,9.319999997615815,14.629000006914138,16.702000102996827,-64.77375,-65.534375,-65.534375,-101.7,-101.54,-100.929375,14.0,16.0,88521.0,96236.0,530
67200000.0,4484702.0,6129541.0,6.591999991685152,8.76499999076128,16.239999940395354,18.47799998283386,-64.069375,-63.604375,-63.604375,-101.374375,-99.9725,-99.74625,13.0,15.0,89391.0,94564.0,531
70600000.0,4313537.0,6229536.0,5.277000011205673,7.203999992236495,18.81599995136261,18.438999931812287,-63.7225,-63.228125,-63.228125,-101.245,-99.746875,-99.585625,14.0,16.0,94899.0,91964.0,532
72000000.0,3922093.0,5699487.0,4.698000003322959,5.861999991387129,17.71400005221367,17.202999901771545,-65.956875,-65.505625,-65.505625,-103.394375,-101.901875,-101.691875,12.0,15.0,94337.0,92520.0,533
66800000.0,3543221.0,4903418.0,4.941758247358458,5.984615346641986,16.45777778890398,15.898888813124763,-67.38667582417582,-65.98214285714286,-65.98214285714286,-103.70673076923077,-102.10096153846153,-101.94574175824175,13.0,14.0,92506.0,89600.0,534
51000000.0,5179084.0,2735200.0,9.050999989509583,15.225999917984009,12.862000015377998,8.856000010073185,-70.886875,-63.334375,-63.334375,-99.42375,-94.153125,-94.153125,21.0,13.0,95935.0,97224.0,535
56200000.0,6117868.0,2975673.0,11.861000018119812,15.548000011444092,12.019000027179718,9.229999972358346,-68.3275,-62.849375,-62.849375,-96.53125,-93.661875,-93.54,23.0,14.0,96215.0,95380.0,536
66200000.0,6667061.0,3363967.0,12.993999938964844,16.83399995803833,13.59399998664856,9.648999993279576,-66.22875,-60.660625,-60.660625,-94.31,-91.28375,-91.211875,25.0,16.0,94568.0,96860.0,537
74500000.0,7826524.0,3811292.0,14.122000002861023,19.019999980926514,15.008000020980836,11.29800003528595,-65.58375,-58.89,-58.89,-93.61625,-89.55375,-89.346875,26.0,17.0,97542.0,98308.0,538
85100000.0,8561738.0,3794490.0,15.317000045776368,20.328000049591065,16.380999984741212,11.495999999046326,-64.166875,-57.439375,-57.439375,-92.055625,-88.116875,-88.116875,28.0,17.0,94596.0,96068.0,539
89600000.0,9060433.0,4809960.0,15.523000087738037,21.010999927520754,16.59200003147125,12.598000073432923,-63.7,-55.43125,-55.43125,-91.374375,-86.0875,-86.0875,28.0,20.0,98072.0,98840.0,540
105000000.0,9127020.0,5724178.0,17.859000005722045,21.8260000038147,19.30100009918213,12.15099995136261,-60.595,-53.57625,-53.57625,-88.500625,-84.26375,-84.26375,28.0,22.0,97263.0,97284.0,541
119000000.0,9147557.0,7260485.0,19.71800001144409,24.065999927520753,22.229999980926515,12.883999991416932,-57.729375,-49.890625,-49.890625,-85.644375,-80.588125,-80.588125,28.0,26.0,97495.0,97208.0,542
124000000.0,9111553.0,8009821.0,20.772000007629394,25.823999977111818,23.64000005722046,14.183999967575073,-56.74625,-47.474375,-47.474375,-84.66375,-78.21,-78.21,28.0,27.0,97128.0,96352.0,543
127000000.0,9034427.0,8639767.0,21.76000009536743,26.67699998855591,24.977000007629396,14.664000005722047,-53.633125,-43.189375,-43.189375,-81.67375,-73.9275,-73.9275,28.0,28.0,96438.0,97056.0,544
140000000.0,9178163.0,9167441.0,24.354999866485596,27.42099998474121,25.701000022888184,13.557000002861024,-51.4325,-41.69375,-41.69375,-79.335,-72.409375,-72.409375,28.0,28.0,97764.0,97560.0,545
142000000.0,9142426.0,9302472.0,24.613000011444093,26.538999996185304,24.796999988555907,16.100000047683714,-51.22125,-42.360625,-42.360625,-79.138125,-73.084375,-73.084375,28.0,28.0,97467.0,98908.0,546
135000000.0,9102787.0,8654537.0,23.403000011444092,26.14200002670288,24.030000019073487,17.385,-51.80875,-43.016875,-43.016875,-79.77875,-73.731875,-73.731875,28.0,28.0,97147.0,96564.0,547
135000000.0,9144251.0,9167999.0,23.129999980926513,25.993000030517578,24.606000022888182,18.462999935150147,-51.936875,-43.353125,-43.353125,-79.9425,-74.0925,-74.0925,28.0,28.0,97472.0,97464.0,548
132000000.0,8996651.0,8316343.0,23.123000030517577,25.74099998474121,24.92200008392334,17.91300003051758,-51.60875,-43.451875,-43.451875,-79.681875,-74.1625,-74.1625,28.0,27.0,95971.0,96744.0,549
132000000.0,9013413.0,9102875.0,22.931999969482423,25.49800001144409,24.59700002670288,17.720000019073485,-51.66,-43.7875,-43.7875,-79.649375,-74.49625,-74.49625,28.0,28.0,96065.0,96828.0,550
138000000.0,9131528.0,9184401.0,23.320000057220458,25.807999992370604,24.713999996185304,16.80599998474121,-51.24,-43.673125,-43.673125,-79.2075,-74.38375,-74.38375,28.0,28.0,97351.0,97680.0,551
141000000.0,9164100.0,9260595.0,23.37799991607666,25.33600009918213,24.673000011444092,15.704000101089477,-51.410625,-43.47875,-43.47875,-79.453125,-74.22,-74.22,28.0,28.0,97644.0,98432.0,552
141000000.0,9133286.0,9244055.0,24.602000045776368,26.990000038146974,25.332999992370606,15.88799997329712,-51.261875,-43.04125,-43.04125,-79.27375,-73.774375,-73.774375,28.0,28.0,97347.0,98256.0,553
140000000.0,9144490.0,9157073.0,22.70200002670288,26.10300006866455,25.09700004577637,15.874999971389771,-52.234375,-43.168125,-43.168125,-80.210625,-73.92,-73.92,28.0,28.0,97431.0,97468.0,554
140000000.0,9161593.0,8897970.0,22.79299995422363,25.928000068664552,23.03500002861023,13.935999956130981,-52.188125,-43.185625,-43.185625,-80.17,-73.905625,-73.905625,28.0,28.0,97624.0,94724.0,555
140000000.0,9172598.0,9135414.0,22.600000038146973,25.53900011062622,24.52199993133545,17.534999952316284,-52.253125,-43.57,-43.57,-80.19375,-74.30375,-74.30375,28.0,28.0,97688.0,97180.0,556
137000000.0,9155691.0,9101515.0,23.176999893188476,25.87900005340576,24.966000061035157,17.078000020980834,-51.855,-43.92,-43.92,-79.7975,-74.63,-74.63,28.0,28.0,97564.0,96753.0,557
138000000.0,9146754.0,9171312.0,23.568000030517577,26.40999996185303,24.053999843597413,16.556000051498412,-51.93375,-43.313125,-43.313125,-79.91,-74.044375,-74.044375,28.0,28.0,97470.0,97732.0,558
133000000.0,9107599.0,8569974.0,24.495,26.896000080108642,24.372000017166137,15.197000017166138,-51.700625,-43.625,-43.625,-79.68625,-74.380625,-74.380625,28.0,28.0,97068.0,97368.0,559
133000000.0,8890344.0,9091525.0,22.908000049591063,25.948000030517576,22.88100004196167,14.120000014305115,-51.549375,-43.6925,-43.6925,-79.64625,-74.44125,-74.44125,28.0,28.0,94863.0,97720.0,560
138000000.0,9191499.0,9215377.0,23.449000034332276,26.482999992370605,22.357000017166136,13.112000002861024,-51.439375,-43.526875,-43.526875,-79.378125,-74.273125,-74.273125,28.0,28.0,97976.0,98024.0,561
136000000.0,9129234.0,9085387.0,23.857999897003175,25.934999923706055,22.54200002670288,13.622000002861023,-51.23625,-43.604375,-43.604375,-79.179375,-74.3575,-74.3575,28.0,28.0,97263.0,96628.0,562
138000000.0,9115183.0,9197687.0,24.045000019073488,26.025,22.702999954223632,14.456000051498414,-51.278125,-43.715,-43.715,-79.221875,-74.465625,-74.465625,28.0,28.0,97154.0,97848.0,563
134000000.0,9192743.0,9092244.0,24.147000007629394,25.870000076293945,22.48300009727478,13.765999975204467,-51.08125,-43.80625,-43.80625,-79.030625,-74.553125,-74.553125,28.0,28.0,97972.0,96732.0,564
136000000.0,9141379.0,9123384.0,23.835,26.260000038146973,24.694999980926514,15.963000020980836,-51.320625,-43.54875,-43.54875,-79.34,-74.296875,-74.296875,28.0,28.0,97424.0,97408.0,565
133000000.0,9104823.0,9031410.0,23.659000072479248,26.340999927520752,24.5210000038147,15.719000053405761,-51.466875,-43.674375,-43.674375,-79.409375,-74.429375,-74.429375,28.0,28.0,97028.0,97716.0,566
140000000.0,9180764.0,9211811.0,24.27799995422363,26.591000022888185,23.99699993133545,14.841999945640564,-51.36,-43.53375,-43.53375,-79.305,-74.275625,-74.275625,28.0,28.0,97808.0,97948.0,567
135000000.0,9192418.0,9176669.0,24.34700008392334,26.600000076293945,24.58500005722046,15.653000020980835,-51.203125,-43.683125,-43.683125,-79.131875,-74.448125,-74.448125,28.0,28.0,97899.0,97872.0,568
139000000.0,9093648.0,9242619.0,24.05600004196167,26.15900011062622,23.72100008010864,15.295000019073486,-51.004375,-43.725625,-43.725625,-78.955625,-74.46,-74.46,28.0,28.0,96920.0,98220.0,569
135000000.0,9212593.0,9225278.0,24.204999923706055,25.99800001144409,24.970000019073485,15.813000116348267,-51.0175,-43.7275,-43.7275,-78.989375,-74.47125,-74.47125,28.0,28.0,98100.0,98036.0,570
135000000.0,9077258.0,8743555.0,23.575,25.964000034332276,24.40200008392334,15.611000061035156,-51.6575,-43.848125,-43.848125,-79.633125,-74.58125,-74.58125,28.0,28.0,96772.0,96712.0,571
128000000.0,9047797.0,8608029.0,24.44999990463257,26.678000068664552,24.60599997520447,16.22099992752075,-51.156875,-43.5925,-43.5925,-79.18875,-74.3325,-74.3325,28.0,28.0,96503.0,96180.0,572
133000000.0,9198036.0,9041026.0,23.863999938964845,26.19900001525879,23.502999897003175,14.795,-51.336875,-43.76125,-43.76125,-79.32,-74.51875,-74.51875,28.0,28.0,97991.0,96282.0,573
138000000.0,9095874.0,9163600.0,23.57599992752075,26.766000022888182,23.60699998855591,15.445999960899353,-51.64375,-43.47625,-43.47625,-79.67,-74.2525,-74.2525,28.0,28.0,97080.0,97496.0,574
138000000.0,9121016.0,9176456.0,23.538999977111818,26.594000034332275,23.686000003814698,15.74599995136261,-51.655625,-43.4,-43.4,-79.645625,-74.13125,-74.13125,28.0,28.0,97200.0,97608.0,575
134000000.0,9025401.0,8923939.0,23.938999977111816,26.883000125885008,23.946999950408937,16.30399998664856,-51.4525,-43.6425,-43.6425,-79.46375,-74.36875,-74.36875,28.0,28.0,96231.0,96144.0,576
136000000.0,9119325.0,9245075.0,23.61700004577637,26.224999961853026,22.991999950408935,15.03099995136261,-51.265625,-43.860625,-43.860625,-79.31125,-74.59125,-74.59125,28.0,28.0,97261.0,98304.0,577
135000000.0,9072592.0,9008836.0,24.002000045776366,26.76700002670288,23.55300000190735,15.087999992370605,-51.324375,-43.67,-43.67,-79.316875,-74.388125,-74.388125,28.0,28.0,96768.0,97256.0,578
133000000.0,9071590.0,8643551.0,24.220999946594237,26.51699998855591,24.213999919891357,15.792000036239624,-51.206875,-43.56875,-43.56875,-79.17625,-74.273125,-74.273125,28.0,28.0,96680.0,97040.0,579
134000000.0,9045772.0,9104281.0,24.480000019073486,26.607000102996825,23.698999996185304,15.855000014305114,-51.1725,-43.630625,-43.630625,-79.140625,-74.349375,-74.349375,28.0,28.0,96526.0,96840.0,580
129000000.0,9226890.0,8417523.0,23.915999965667723,26.142999954223633,24.177000064849853,16.459000024795532,-51.26125,-43.674375,-43.674375,-79.20875,-74.4075,-74.4075,28.0,27.0,98332.0,98032.0,581
129000000.0,8903122.0,8208751.0,23.732999954223633,25.789000034332275,24.023999996185303,15.2800000333786,-51.283125,-43.80875,-43.80875,-79.281875,-74.5275,-74.5275,28.0,27.0,94999.0,96412.0,582
125000000.0,8994484.0,8252974.0,23.81699993133545,25.823999977111818,24.028000106811522,15.511000022888183,-51.025625,-43.9025,-43.9025,-79.0075,-74.613125,-74.613125,28.0,27.0,96000.0,97904.0,583
129000000.0,9012027.0,8386283.0,23.880000019073485,25.70500005722046,24.18899995803833,14.82300003528595,-50.71375,-44.053125,-44.053125,-78.7225,-74.743125,-74.743125,28.0,27.0,96250.0,96932.0,584
131000000.0,9070298.0,8510813.0,23.149999980926513,25.07800006866455,24.299000053405763,14.825999965667725,-50.999375,-44.643125,-44.643125,-79.005,-75.32125,-75.32125,28.0,28.0,96664.0,96532.0,585
128000000.0,9266473.0,8059684.0,22.93899995803833,24.92199996948242,24.31099992752075,14.491000003814698,-50.795625,-44.446875,-44.446875,-78.781875,-75.133125,-75.133125,28.0,27.0,98744.0,98228.0,586
127000000.0,9025782.0,7830541.0,22.68400001525879,25.02899991989136,23.23499999046326,14.294000017642976,-51.121875,-44.488125,-44.488125,-79.13125,-75.194375,-75.194375,28.0,27.0,96307.0,96344.0,587
127000000.0,9091745.0,8101296.0,22.58699996948242,25.11299991607666,24.663999977111818,15.765000057220458,-51.07,-44.54375,-44.54375,-79.105,-75.25375,-75.25375,28.0,27.0,97000.0,97608.0,588
125000000.0,9118000.0,7922033.0,23.18699996948242,24.949999923706056,24.051999950408934,13.700000061988831,-50.70875,-44.415625,-44.415625,-78.6975,-75.12375,-75.12375,28.0,27.0,97320.0,96756.0,589
123000000.0,9129640.0,7681624.0,22.996000003814697,24.92699998855591,23.847000007629394,14.243999977111816,-50.720625,-44.3125,-44.3125,-78.683125,-75.02625,-75.02625,28.0,27.0,97292.0,97356.0,590
125000000.0,9079981.0,7774465.0,23.1,25.554999980926514,23.771999950408937,14.000000009536743,-50.983125,-44.036875,-44.036875,-78.949375,-74.7675,-74.7675,28.0,27.0,96752.0,95444.0,591
124000000.0,9227120.0,8007245.0,23.593999938964842,25.31100004196167,23.898999977111817,14.82600001335144,-50.826875,-43.866875,-43.866875,-78.753125,-74.58375,-74.58375,28.0,27.0,98339.0,97400.0,592
128000000.0,9146393.0,8226868.0,23.335000019073487,25.583999977111816,23.627999992370604,15.107999963760376,-50.85625,-43.886875,-43.886875,-78.826875,-74.63,-74.63,28.0,27.0,97476.0,97164.0,593
128000000.0,8671318.0,8683410.0,23.856999950408934,25.412000007629395,23.767000064849853,15.297000017166138,-50.655625,-43.896875,-43.896875,-78.625625,-74.635625,-74.635625,28.0,28.0,92675.0,96026.0,594
131000000.0,9047671.0,8757219.0,24.326999988555908,25.299000015258787,23.535999946594238,15.303999996185302,-50.4925,-43.913125,-43.913125,-78.5275,-74.66125,-74.66125,28.0,28.0,96556.0,97716.0,595
128000000.0,8943408.0,8106659.0,23.727000102996826,24.848999977111816,23.50099998474121,15.26399998664856,-50.538125,-43.89125,-43.89125,-78.543125,-74.643125,-74.643125,28.0,27.0,95488.0,97256.0,596
124000000.0,8890322.0,7795404.0,23.616000003814698,24.845000019073485,23.1789998626709,15.73400001525879,-50.468125,-43.86125,-43.86125,-78.52125,-74.60875,-74.60875,28.0,27.0,94972.0,94800.0,597
125000000.0,9095472.0,8129993.0,22.7710000038147,24.696999950408937,22.09199991226196,13.596000008583069,-50.915,-44.02375,-44.02375,-78.990625,-74.766875,-74.766875,28.0,27.0,97072.0,97016.0,598
126000000.0,8907304.0,8198615.0,23.465999965667724,25.262000064849854,23.480000038146972,15.408000030517577,-50.7275,-44.15875,-44.15875,-78.79,-74.90375,-74.90375,28.0,27.0,95123.0,97508.0,599
126000000.0,8852404.0,7936978.0,23.247999954223634,24.887000064849854,23.49800008773804,15.389000024795532,-50.833125,-44.120625,-44.120625,-78.87375,-74.8675,-74.8675,28.0,27.0,94608.0,96852.0,600
124000000.0,8930502.0,8210066.0,22.713999938964843,24.9439999961853,23.723999996185302,15.943999996185303,-50.935,-44.053125,-44.053125,-78.985625,-74.808125,-74.808125,28.0,27.0,95464.0,97820.0,601
128000000.0,8985919.0,8754702.0,23.038000049591066,24.80099994659424,23.664999980926513,14.804000053405762,-51.09125,-43.93625,-43.93625,-79.110625,-74.688125,-74.688125,28.0,28.0,95964.0,96124.0,602
129000000.0,8874527.0,8336967.0,23.731999912261962,25.625000038146972,24.32,15.038000011444092,-50.98875,-43.996875,-43.996875,-79.0675,-74.734375,-74.734375,28.0,28.0,94788.0,95516.0,603
134000000.0,9010147.0,9239808.0,22.720999946594237,25.135000038146973,24.33299997329712,14.465999946594238,-50.986875,-43.9275,-43.9275,-79.09125,-74.69875,-74.69875,28.0,28.0,96316.0,98212.0,604
140000000.0,8952309.0,9220130.0,22.524999866485597,24.979000091552734,24.629999980926513,14.392999954223633,-51.011875,-44.081875,-44.081875,-79.080625,-74.84,-74.84,28.0,28.0,95656.0,97992.0,605
138000000.0,8832531.0,9130944.0,22.39599992752075,24.959999904632568,23.40899995803833,13.353000030517578,-51.20125,-43.9675,-43.9675,-79.2625,-74.695,-74.695,28.0,28.0,94431.0,97132.0,606
137000000.0,9072760.0,9088748.0,21.864000110626222,24.88099992752075,24.716999969482423,15.608000030517578,-51.45875,-43.896875,-43.896875,-79.498125,-74.61375,-74.61375,28.0,28.0,96904.0,97324.0,607
131000000.0,8928143.0,8861399.0,22.64799991607666,25.08900001525879,24.63500005722046,15.722999963760376,-51.3325,-43.8725,-43.8725,-79.44125,-74.5975,-74.5975,28.0,28.0,95394.0,96592.0,608
128000000.0,8820785.0,8431193.0,23.485000095367432,25.47300006866455,24.33199996948242,16.5539999294281,-51.1925,-43.70125,-43.70125,-79.305625,-74.429375,-74.429375,28.0,28.0,94244.0,89752.0,609
136000000.0,9067121.0,8984041.0,23.283000049591063,25.20199993133545,24.26900005340576,15.150999994277955,-51.385625,-43.771875,-43.771875,-79.4675,-74.486875,-74.486875,28.0,28.0,96799.0,98112.0,610
127000000.0,8910732.0,8402718.0,22.69199993133545,24.890999927520753,24.563999938964844,14.808000030517578,-53.2225,-44.6725,-44.6725,-81.3,-75.385,-75.385,28.0,28.0,95180.0,96204.0,611
139000000.0,8933309.0,9121973.0,24.45500005722046,25.48599988937378,25.60900001525879,19.62000008583069,-52.190625,-45.790625,-45.790625,-80.153125,-76.52125,-76.52125,28.0,28.0,95316.0,97112.0,612
141000000.0,9050281.0,9341783.0,26.71099998474121,27.170000133514403,24.62800003051758,20.74399998664856,-48.119375,-42.0725,-42.0725,-76.14375,-72.7675,-72.7675,28.0,28.0,96723.0,99388.0,613
141000000.0,8947781.0,9250740.0,25.464999904632567,27.321999912261962,23.22400005340576,25.49000005722046,-48.940625,-42.5925,-42.5925,-77.01,-73.308125,-73.308125,28.0,28.0,95611.0,98373.0,614
142000000.0,8833188.0,8928055.0,26.23800003051758,27.13900011062622,25.534000034332276,25.803999919891357,-49.123125,-44.03375,-44.03375,-77.128125,-74.73875,-74.185,28.0,28.0,94408.0,95100.0,615
138000000.0,8954912.0,9038146.0,26.84300001144409,27.643000030517577,25.271000061035156,23.25599988937378,-46.78625,-42.873125,-42.873125,-74.731875,-73.4875,-72.2275,28.0,28.0,95656.0,96220.0,616
135000000.0,8978389.0,9039724.0,28.06999996185303,26.861999988555908,23.329000062942505,23.310999965667726,-42.98375,-43.321875,-43.321875,-70.9325,-73.956875,-70.18625,28.0,28.0,95912.0,96056.0,617
136000000.0,8934787.0,8862281.0,26.985999965667723,25.665000019073485,21.881000022888184,23.373999996185304,-45.086875,-44.575,-44.575,-72.981875,-75.191875,-72.18625,28.0,28.0,95376.0,95748.0,618
128000000.0,9106990.0,8068305.0,22.696000022888185,25.589000053405762,23.246000118255616,20.206000032424928,-52.3675,-44.88,-44.88,-80.323125,-75.555,-74.780625,28.0,27.0,97228.0,97128.0,619
125000000.0,8985860.0,7896912.0,26.94499996185303,27.026999912261964,22.679000072479248,19.3960000038147,-45.583125,-41.619375,-41.619375,-73.53625,-72.295,-71.8425,28.0,27.0,95944.0,96368.0,620
123000000.0,8949613.0,7234446.0,23.708999919891358,27.14600004196167,20.06900001525879,19.195999937057493,-50.878125,-40.410625,-40.410625,-78.878125,-71.123125,-71.123125,28.0,26.0,95540.0,94084.0,621
116000000.0,9099019.0,6566100.0,22.986999950408936,26.847999877929688,17.453999972343446,19.056000022888185,-51.955,-41.65,-41.65,-80.016875,-72.386875,-72.386875,28.0,24.0,97224.0,96476.0,622
112000000.0,8663359.0,6362706.0,19.840000057220458,26.028999977111816,17.63100001335144,19.765999927520753,-56.216875,-44.5125,-44.5125,-84.33875,-75.240625,-75.240625,28.0,25.0,92675.0,92168.0,623
104000000.0,8680704.0,6365835.0,18.925999927520753,24.92099994659424,16.59700001478195,16.50599995851517,-57.19375,-46.9925,-46.9925,-85.33875,-77.729375,-77.729375,28.0,24.0,95024.0,97204.0,624
101000000.0,7624886.0,5871789.0,17.25900008201599,20.326999950408936,16.100999972820283,12.2220000038296,-58.0875,-49.476875,-49.476875,-86.3775,-80.375625,-80.375625,27.0,23.0,95280.0,96336.0,625
80600000.0,7138992.0,5289693.0,17.703000059127806,18.453000016212464,17.827000093460082,15.484999966621398,-55.914375,-50.161875,-50.161875,-84.32625,-81.144375,-81.144375,26.0,22.0,92368.0,94180.0,626
99100000.0,7436800.0,7409585.0,13.99500002861023,17.997000017166137,19.736000022888184,11.775999968051911,-59.406875,-52.84625,-52.84625,-88.239375,-83.74,-83.74,26.0,26.0,94799.0,97840.0,627
95400000.0,7452157.0,5957379.0,16.605999956130983,16.411000061035157,13.946000000238419,11.395000007152557,-59.58875,-57.45375,-57.45375,-88.04375,-88.40125,-87.420625,26.0,23.0,93999.0,96332.0,628
86200000.0,6929663.0,6046883.0,13.541000027656555,16.18100004196167,14.656999990940093,12.578000001907348,-61.0875,-56.4525,-56.4525,-90.1125,-87.5125,-86.944375,25.0,23.0,95908.0,98004.0,629
88600000.0,6523963.0,6077043.0,11.263999977111816,14.095000052452088,15.016000039577484,12.377999984771014,-59.451875,-54.039375,-54.039375,-89.729375,-85.600625,-85.600625,25.0,24.0,93447.0,95176.0,630
60700000.0,6406035.0,3349228.0,12.610000002384187,11.373000003695488,10.950000004768372,7.5320000556111335,-57.336875,-53.3925,-53.3925,-87.325625,-86.01625,-85.699375,25.0,21.0,93220.0,84452.0,631
68400000.0,6658628.0,5497777.0,18.14021740788999,16.991304335386857,15.074725314811035,13.889010963859139,-56.01766304347826,-50.963315217391305,-50.963315217391305,-85.50475543478261,-82.02921195652173,-81.984375,25.0,23.0,88743.0,89828.0,632
81000000.0,7880320.0,4036626.0,21.79499994277954,17.341999969482423,10.698000028729439,11.872999992519617,-52.34375,-52.168125,-52.168125,-81.62,-83.113125,-81.269375,27.0,21.0,94610.0,84852.0,633
83100000.0,7608413.0,5051190.0,20.00800005912781,18.766000051498413,14.278000024557114,9.551000030860305,-54.631875,-51.31375,-51.31375,-83.88625,-82.00875,-81.7825,27.0,22.0,95015.0,93508.0,634
94700000.0,6678720.0,6699255.0,20.14000000953674,13.064000005722045,19.25499991416931,10.216000024974345,-52.386875,-53.859375,-53.859375,-81.873125,-85.655,-81.650625,25.0,25.0,93956.0,95384.0,635
89700000.0,6668899.0,7190631.0,19.639999980926515,13.181000010967255,18.466999979019164,9.852000024318695,-49.983125,-52.843125,-52.843125,-79.6175,-84.539375,-79.6175,25.0,25.0,96339.0,97704.0,636
97000000.0,7496604.0,6890441.0,21.774999923706055,18.06100003242493,18.455000076293945,11.5720000538975,-50.0975,-51.563125,-51.563125,-79.558125,-82.34625,-79.558125,26.0,25.0,95964.0,97560.0,637
